family_id	gene	final_status	n	total_n	prop
OG0000065	AT5G40060	U	122	136	0.8970588235294118
OG0000065	AT5G46260	P	138	138	1.0
OG0000065	AT5G46270	P	178	178	1.0
OG0000065	AT5G46450	F	7	136	0.051470588235294115
OG0000065	AT5G46450	P	9	136	0.0661764705882353
OG0000065	AT5G46450	U	120	136	0.8823529411764706
OG0000065	AT5G46470	P	6	132	0.045454545454545456
OG0000065	AT5G46470	U	126	132	0.9545454545454546
OG0000065	AT5G46490	P	90	101	0.8910891089108911
OG0000065	AT5G46490	U	11	101	0.10891089108910891
OG0000065	AT5G46500	F	6	116	0.05172413793103448
OG0000065	AT5G46500	P	83	116	0.7155172413793104
OG0000065	AT5G46500	U	27	116	0.23275862068965517
OG0000065	AT5G46510	F	1	84	0.011904761904761904
OG0000065	AT5G46510	P	70	84	0.8333333333333334
OG0000065	AT5G46510	U	13	84	0.15476190476190477
OG0000065	AT5G46520	F	8	139	0.05755395683453238
OG0000065	AT5G46520	P	102	139	0.7338129496402878
OG0000065	AT5G46520	U	29	139	0.20863309352517986
OG0000074	AT2G24205	P	3	136	0.022058823529411766
OG0000074	AT2G24205	U	133	136	0.9779411764705882
OG0000074	AT3G42565	P	2	135	0.014814814814814815
OG0000074	AT3G42565	U	133	135	0.9851851851851852
OG0000074	AT4G09545	F	3	136	0.022058823529411766
OG0000074	AT4G09545	P	11	136	0.08088235294117647
OG0000074	AT4G09545	U	122	136	0.8970588235294118
OG0000074	AT5G36310	A	6	223	0.026905829596412557
OG0000074	AT5G36310	F	2	223	0.008968609865470852
OG0000074	AT5G36310	P	22	223	0.09865470852017937
OG0000074	AT5G36310	U	193	223	0.8654708520179372
OG0000074	AT5G36320	F	20	137	0.145985401459854
OG0000074	AT5G36320	P	6	137	0.043795620437956206
OG0000074	AT5G36320	U	111	137	0.8102189781021898
OG0000074	AT5G36330	P	110	542	0.2029520295202952
OG0000074	AT5G36330	U	432	542	0.7970479704797048
OG0000074	AT5G36340	P	7	262	0.026717557251908396
OG0000074	AT5G36340	U	255	262	0.9732824427480916
OG0000074	AT5G36350	F	4	809	0.004944375772558714
OG0000074	AT5G36350	P	138	809	0.17058096415327564
OG0000074	AT5G36350	U	667	809	0.8244746600741656
OG0000074	AT5G36360	F	2	269	0.007434944237918215
OG0000074	AT5G36360	P	11	269	0.040892193308550186
OG0000074	AT5G36360	U	256	269	0.9516728624535316
OG0000074	AT5G36370	F	2	133	0.015037593984962405
OG0000074	AT5G36370	P	4	133	0.03007518796992481
OG0000074	AT5G36370	U	127	133	0.9548872180451128
OG0000074	AT5G36380	A	2	136	0.014705882352941176
OG0000074	AT5G36380	F	2	136	0.014705882352941176
OG0000074	AT5G36380	P	1	136	0.007352941176470588
OG0000074	AT5G36380	U	131	136	0.9632352941176471
OG0000074	AT5G36390	F	2	132	0.015151515151515152
OG0000074	AT5G36390	P	2	132	0.015151515151515152
OG0000074	AT5G36390	U	128	132	0.9696969696969697
OG0000074	AT5G36400	F	2	135	0.014814814814814815
OG0000074	AT5G36400	P	4	135	0.02962962962962963
OG0000074	AT5G36400	U	129	135	0.9555555555555556
OG0000074	AT5G36410	F	1	124	0.008064516129032258
OG0000074	AT5G36410	U	123	124	0.9919354838709677
OG0000074	AT5G36420	F	2	113	0.017699115044247787
OG0000074	AT5G36420	P	5	113	0.04424778761061947
OG0000074	AT5G36420	U	106	113	0.9380530973451328
OG0000074	AT5G36430	F	5	107	0.04672897196261682
OG0000074	AT5G36430	P	4	107	0.037383177570093455
OG0000074	AT5G36430	U	98	107	0.9158878504672897
OG0000074	AT5G36440	F	2	98	0.02040816326530612
OG0000074	AT5G36440	P	9	98	0.09183673469387756
OG0000074	AT5G36440	U	87	98	0.8877551020408163
OG0000074	AT5G36450	F	7	2024	0.003458498023715415
OG0000074	AT5G36450	P	311	2024	0.15365612648221344
OG0000074	AT5G36450	U	1706	2024	0.8428853754940712
OG0000074	AT5G36460	F	2	170	0.011764705882352941
OG0000074	AT5G36460	P	7	170	0.041176470588235294
OG0000074	AT5G36460	U	161	170	0.9470588235294117
OG0000074	AT5G36470	F	1	166	0.006024096385542169
OG0000074	AT5G36470	P	13	166	0.0783132530120482
OG0000074	AT5G36470	U	152	166	0.9156626506024096
OG0000074	AT5G36480	P	4	126	0.031746031746031744
OG0000074	AT5G36480	U	122	126	0.9682539682539683
OG0000074	AT5G36490	P	1	57	0.017543859649122806
OG0000074	AT5G36490	U	56	57	0.9824561403508771
OG0000074	AT5G36500	F	1	42	0.023809523809523808
OG0000074	AT5G36500	U	41	42	0.9761904761904762
OG0000074	AT5G36520	F	1	25	0.04
OG0000074	AT5G36520	P	1	25	0.04
OG0000074	AT5G36520	U	23	25	0.92
OG0000074	AT5G36540	F	3	25	0.12
OG0000074	AT5G36540	U	22	25	0.88
OG0000074	AT5G36550	F	1	19	0.05263157894736842
OG0000074	AT5G36550	U	18	19	0.9473684210526315
OG0000074	AT5G36657	A	1	2455	0.0004073319755600815
OG0000074	AT5G36657	F	81	2455	0.0329938900203666
OG0000074	AT5G36657	P	92	2455	0.03747454175152749
OG0000074	AT5G36657	U	2281	2455	0.9291242362525458
OG0000074	AT5G36658	P	6	65	0.09230769230769231
OG0000074	AT5G36658	U	59	65	0.9076923076923077
OG0000074	AT5G36659	A	2	2476	0.0008077544426494346
OG0000074	AT5G36659	F	1647	2476	0.6651857835218093
OG0000074	AT5G36659	P	826	2476	0.33360258481421645
OG0000074	AT5G36659	U	1	2476	0.0004038772213247173
OG0000074	AT5G36661	P	2	18	0.1111111111111111
OG0000074	AT5G36661	U	16	18	0.8888888888888888
OG0000074	AT5G36662	F	4	9	0.4444444444444444
OG0000074	AT5G36662	U	5	9	0.5555555555555556
OG0000074	AT5G36738	F	2	7	0.2857142857142857
OG0000074	AT5G36738	U	5	7	0.7142857142857143
OG0000074	AT5G36739	U	4	4	1.0
OG0000074	AT5G42895	F	7	148	0.0472972972972973
OG0000074	AT5G42895	P	16	148	0.10810810810810811
OG0000074	AT5G42895	U	125	148	0.8445945945945946
OG0000074	AT5G44495	P	100	100	1.0
OG0000075	AT1G36925	P	129	132	0.9772727272727273
OG0000075	AT1G36925	U	3	132	0.022727272727272728
OG0000077	AT1G49100	P	136	136	1.0
OG0000077	AT1G51805	P	136	136	1.0
OG0000077	AT1G51810	P	136	136	1.0
OG0000077	AT1G51820	A	50	136	0.36764705882352944
OG0000077	AT1G51820	P	86	136	0.6323529411764706
OG0000077	AT1G51830	P	136	136	1.0
OG0000077	AT1G51850	P	137	137	1.0
OG0000077	AT2G04300	F	18	136	0.1323529411764706
OG0000077	AT2G04300	P	8	136	0.058823529411764705
OG0000077	AT2G04300	U	110	136	0.8088235294117647
OG0000077	AT2G29000	P	34	34	1.0
OG0000077	AT3G21340	P	136	136	1.0
OG0000077	AT3G46330	P	136	136	1.0
OG0000077	AT3G46340	F	1	102	0.00980392156862745
OG0000077	AT3G46340	P	53	102	0.5196078431372549
OG0000077	AT3G46340	U	48	102	0.47058823529411764
OG0000077	AT3G46370	U	37	37	1.0
OG0000077	AT3G46400	F	1	37	0.02702702702702703
OG0000077	AT3G46400	P	4	37	0.10810810810810811
OG0000077	AT3G46400	U	32	37	0.8648648648648649
OG0000077	AT3G46420	P	5	136	0.03676470588235294
OG0000077	AT3G46420	U	131	136	0.9632352941176471
OG0000077	AT5G16900	P	7	136	0.051470588235294115
OG0000077	AT5G16900	U	129	136	0.9485294117647058
OG0000077	AT5G59670	F	1	69	0.014492753623188406
OG0000077	AT5G59670	P	31	69	0.4492753623188406
OG0000077	AT5G59670	U	37	69	0.5362318840579711
OG0000083	AT1G43680	P	29	136	0.21323529411764705
OG0000083	AT1G43680	U	107	136	0.7867647058823529
OG0000083	AT2G02103	P	53	95	0.5578947368421052
OG0000083	AT2G02103	U	42	95	0.4421052631578947
OG0000083	AT2G13450	P	132	132	1.0
OG0000083	AT2G13500	P	69	135	0.5111111111111111
OG0000083	AT2G13500	U	66	135	0.4888888888888889
OG0000083	AT2G13510	F	3	135	0.022222222222222223
OG0000083	AT2G13510	P	19	135	0.14074074074074075
OG0000083	AT2G13510	U	113	135	0.837037037037037
OG0000083	AT2G16676	F	2	116	0.017241379310344827
OG0000083	AT2G16676	P	53	116	0.45689655172413796
OG0000083	AT2G16676	U	61	116	0.5258620689655172
OG0000083	AT2G17905	P	29	37	0.7837837837837838
OG0000083	AT2G17905	U	8	37	0.21621621621621623
OG0000083	AT2G17920	P	34	41	0.8292682926829268
OG0000083	AT2G17920	U	7	41	0.17073170731707318
OG0000083	AT2G31590	A	135	135	1.0
OG0000083	AT2G41590	P	8	74	0.10810810810810811
OG0000083	AT2G41590	U	66	74	0.8918918918918919
OG0000083	AT3G47920	P	20	95	0.21052631578947367
OG0000083	AT3G47920	U	75	95	0.7894736842105263
OG0000083	AT3G57587	F	16	111	0.14414414414414414
OG0000083	AT3G57587	P	41	111	0.36936936936936937
OG0000083	AT3G57587	U	54	111	0.4864864864864865
OG0000083	AT4G02000	F	23	200	0.115
OG0000083	AT4G02000	P	104	200	0.52
OG0000083	AT4G02000	U	73	200	0.365
OG0000083	AT4G04730	P	263	263	1.0
OG0000083	AT5G18636	F	10	101	0.09900990099009901
OG0000083	AT5G18636	P	32	101	0.31683168316831684
OG0000083	AT5G18636	U	59	101	0.5841584158415841
OG0000083	AT5G25200	F	46	157	0.2929936305732484
OG0000083	AT5G25200	P	41	157	0.2611464968152866
OG0000083	AT5G25200	U	70	157	0.445859872611465
OG0000083	AT5G25600	P	120	120	1.0
OG0000083	AT5G35737	P	57	136	0.41911764705882354
OG0000083	AT5G35737	U	79	136	0.5808823529411765
OG0000083	AT5G36228	P	50	85	0.5882352941176471
OG0000083	AT5G36228	U	35	85	0.4117647058823529
OG0000083	AT5G51195	P	27	27	1.0
OG0000086	AT5G53670	F	4	136	0.029411764705882353
OG0000086	AT5G53670	P	11	136	0.08088235294117647
OG0000086	AT5G53670	U	121	136	0.8897058823529411
OG0000087	AT1G40087	P	103	103	1.0
OG0000087	AT1G42700	F	10	83	0.12048192771084337
OG0000087	AT1G42700	P	69	83	0.8313253012048193
OG0000087	AT1G42700	U	4	83	0.04819277108433735
OG0000087	AT3G30200	A	12	164	0.07317073170731707
OG0000087	AT3G30200	P	152	164	0.926829268292683
OG0000087	AT5G28920	A	134	134	1.0
OG0000090	AT1G48800	F	1	136	0.007352941176470588
OG0000090	AT1G48800	P	19	136	0.13970588235294118
OG0000090	AT1G48800	U	116	136	0.8529411764705882
OG0000090	AT1G48820	A	1	127	0.007874015748031496
OG0000090	AT1G48820	F	3	127	0.023622047244094488
OG0000090	AT1G48820	P	66	127	0.5196850393700787
OG0000090	AT1G48820	U	57	127	0.44881889763779526
OG0000090	AT1G66020	F	1	135	0.007407407407407408
OG0000090	AT1G66020	P	28	135	0.2074074074074074
OG0000090	AT1G66020	U	106	135	0.7851851851851852
OG0000090	AT1G70080	P	136	136	1.0
OG0000090	AT2G23230	P	117	136	0.8602941176470589
OG0000090	AT2G23230	U	19	136	0.13970588235294118
OG0000090	AT3G29110	P	104	104	1.0
OG0000090	AT3G29190	P	136	136	1.0
OG0000090	AT4G13280	P	135	135	1.0
OG0000090	AT4G13300	P	195	195	1.0
OG0000090	AT4G15870	P	136	136	1.0
OG0000090	AT4G20200	P	136	136	1.0
OG0000090	AT4G20210	A	74	121	0.6115702479338843
OG0000090	AT4G20210	P	47	121	0.3884297520661157
OG0000090	AT4G20230	P	106	106	1.0
OG0000090	AT5G44630	F	3	136	0.022058823529411766
OG0000090	AT5G44630	P	8	136	0.058823529411764705
OG0000090	AT5G44630	U	125	136	0.9191176470588235
OG0000090	AT5G48110	P	134	134	1.0
OG0000093	AT3G21940	P	31	133	0.23308270676691728
OG0000093	AT3G21940	U	102	133	0.7669172932330827
OG0000093	AT3G21980	P	62	136	0.45588235294117646
OG0000093	AT3G21980	U	74	136	0.5441176470588235
OG0000093	AT3G21990	F	2	136	0.014705882352941176
OG0000093	AT3G21990	P	2	136	0.014705882352941176
OG0000093	AT3G21990	U	132	136	0.9705882352941176
OG0000093	AT3G22000	P	22	123	0.17886178861788618
OG0000093	AT3G22000	U	101	123	0.8211382113821138
OG0000093	AT3G22010	P	21	120	0.175
OG0000093	AT3G22010	U	99	120	0.825
OG0000093	AT3G22020	P	28	120	0.23333333333333334
OG0000093	AT3G22020	U	92	120	0.7666666666666667
OG0000093	AT3G22030	F	2	119	0.01680672268907563
OG0000093	AT3G22030	P	34	119	0.2857142857142857
OG0000093	AT3G22030	U	83	119	0.6974789915966386
OG0000093	AT3G22040	F	19	119	0.15966386554621848
OG0000093	AT3G22040	P	17	119	0.14285714285714285
OG0000093	AT3G22040	U	83	119	0.6974789915966386
OG0000093	AT3G22050	P	23	120	0.19166666666666668
OG0000093	AT3G22050	U	97	120	0.8083333333333333
OG0000093	AT3G22053	P	52	136	0.38235294117647056
OG0000093	AT3G22053	U	84	136	0.6176470588235294
OG0000093	AT4G20530	F	87	217	0.4009216589861751
OG0000093	AT4G20530	P	35	217	0.16129032258064516
OG0000093	AT4G20530	U	95	217	0.4377880184331797
OG0000093	AT4G20540	F	7	47	0.14893617021276595
OG0000093	AT4G20540	P	11	47	0.23404255319148937
OG0000093	AT4G20540	U	29	47	0.6170212765957447
OG0000093	AT4G20550	F	5	40	0.125
OG0000093	AT4G20550	P	9	40	0.225
OG0000093	AT4G20550	U	26	40	0.65
OG0000093	AT4G20560	F	5	35	0.14285714285714285
OG0000093	AT4G20560	P	6	35	0.17142857142857143
OG0000093	AT4G20560	U	24	35	0.6857142857142857
OG0000093	AT4G20570	F	3	30	0.1
OG0000093	AT4G20570	P	3	30	0.1
OG0000093	AT4G20570	U	24	30	0.8
OG0000093	AT4G20580	F	108	397	0.27204030226700254
OG0000093	AT4G20580	P	67	397	0.16876574307304787
OG0000093	AT4G20580	U	222	397	0.5591939546599496
OG0000093	AT4G20590	P	4	26	0.15384615384615385
OG0000093	AT4G20590	U	22	26	0.8461538461538461
OG0000093	AT4G20600	P	3	26	0.11538461538461539
OG0000093	AT4G20600	U	23	26	0.8846153846153846
OG0000093	AT4G20610	F	1	24	0.041666666666666664
OG0000093	AT4G20610	P	5	24	0.20833333333333334
OG0000093	AT4G20610	U	18	24	0.75
OG0000093	AT4G20620	F	4	23	0.17391304347826086
OG0000093	AT4G20620	P	4	23	0.17391304347826086
OG0000093	AT4G20620	U	15	23	0.6521739130434783
OG0000093	AT4G20630	P	2	19	0.10526315789473684
OG0000093	AT4G20630	U	17	19	0.8947368421052632
OG0000093	AT4G20640	P	4	19	0.21052631578947367
OG0000093	AT4G20640	U	15	19	0.7894736842105263
OG0000093	AT4G20645	P	28	183	0.15300546448087432
OG0000093	AT4G20645	U	155	183	0.8469945355191257
OG0000093	AT4G20670	P	562	567	0.9911816578483245
OG0000093	AT4G20670	U	5	567	0.008818342151675485
OG0000093	AT4G20680	P	36	159	0.22641509433962265
OG0000093	AT4G20680	U	123	159	0.7735849056603774
OG0000095	AT1G18050	A	2	136	0.014705882352941176
OG0000095	AT1G18050	P	8	136	0.058823529411764705
OG0000095	AT1G18050	U	126	136	0.9264705882352942
OG0000095	AT3G30370	F	51	83	0.6144578313253012
OG0000095	AT3G30370	P	11	83	0.13253012048192772
OG0000095	AT3G30370	U	21	83	0.25301204819277107
OG0000096	AT1G29180	P	9	136	0.0661764705882353
OG0000096	AT1G29180	U	127	136	0.9338235294117647
OG0000096	AT1G34480	F	15	135	0.1111111111111111
OG0000096	AT1G34480	P	69	135	0.5111111111111111
OG0000096	AT1G34480	U	51	135	0.37777777777777777
OG0000096	AT1G44020	F	9	135	0.06666666666666667
OG0000096	AT1G44020	P	43	135	0.31851851851851853
OG0000096	AT1G44020	U	83	135	0.6148148148148148
OG0000096	AT1G44030	F	1	173	0.005780346820809248
OG0000096	AT1G44030	P	128	173	0.7398843930635838
OG0000096	AT1G44030	U	44	173	0.2543352601156069
OG0000096	AT1G45243	F	31	136	0.22794117647058823
OG0000096	AT1G45243	P	37	136	0.27205882352941174
OG0000096	AT1G45243	U	68	136	0.5
OG0000096	AT1G62030	A	136	136	1.0
OG0000096	AT1G66440	P	22	136	0.16176470588235295
OG0000096	AT1G66440	U	114	136	0.8382352941176471
OG0000096	AT1G66450	P	25	136	0.18382352941176472
OG0000096	AT1G66450	U	111	136	0.8161764705882353
OG0000096	AT2G28460	F	1	136	0.007352941176470588
OG0000096	AT2G28460	P	4	136	0.029411764705882353
OG0000096	AT2G28460	U	131	136	0.9632352941176471
OG0000096	AT3G21210	P	136	136	1.0
OG0000096	AT3G26240	F	1	134	0.007462686567164179
OG0000096	AT3G26240	P	110	134	0.8208955223880597
OG0000096	AT3G26240	U	23	134	0.17164179104477612
OG0000096	AT3G26250	P	206	206	1.0
OG0000096	AT3G50010	F	3	136	0.022058823529411766
OG0000096	AT3G50010	P	28	136	0.20588235294117646
OG0000096	AT3G50010	U	105	136	0.7720588235294118
OG0000096	AT4G02540	U	10	10	1.0
OG0000096	AT4G10560	F	1	136	0.007352941176470588
OG0000096	AT4G10560	P	32	136	0.23529411764705882
OG0000096	AT4G10560	U	103	136	0.7573529411764706
OG0000096	AT4G13130	F	1	136	0.007352941176470588
OG0000096	AT4G13130	P	39	136	0.2867647058823529
OG0000096	AT4G13130	U	96	136	0.7058823529411765
OG0000096	AT4G15070	P	122	136	0.8970588235294118
OG0000096	AT4G15070	U	14	136	0.10294117647058823
OG0000096	AT4G26380	F	1	135	0.007407407407407408
OG0000096	AT4G26380	P	15	135	0.1111111111111111
OG0000096	AT4G26380	U	119	135	0.8814814814814815
OG0000096	AT5G03355	P	85	93	0.9139784946236559
OG0000096	AT5G03355	U	8	93	0.08602150537634409
OG0000096	AT5G03360	F	3	136	0.022058823529411766
OG0000096	AT5G03360	U	133	136	0.9779411764705882
OG0000096	AT5G37210	F	1	135	0.007407407407407408
OG0000096	AT5G37210	P	133	135	0.9851851851851852
OG0000096	AT5G37210	U	1	135	0.007407407407407408
OG0000096	AT5G48320	F	1	239	0.0041841004184100415
OG0000096	AT5G48320	P	172	239	0.7196652719665272
OG0000096	AT5G48320	U	66	239	0.27615062761506276
OG0000100	AT1G31960	P	47	135	0.34814814814814815
OG0000100	AT1G31960	U	88	135	0.6518518518518519
OG0000100	AT2G11462	F	1	133	0.007518796992481203
OG0000100	AT2G11462	P	4	133	0.03007518796992481
OG0000100	AT2G11462	U	128	133	0.9624060150375939
OG0000103	AT1G03660	U	136	136	1.0
OG0000103	AT1G03670	P	136	136	1.0
OG0000103	AT4G03440	P	130	130	1.0
OG0000103	AT4G03450	P	135	135	1.0
OG0000103	AT4G03460	P	136	136	1.0
OG0000103	AT4G03470	P	82	82	1.0
OG0000103	AT4G03480	P	86	86	1.0
OG0000103	AT4G03490	P	84	84	1.0
OG0000103	AT4G03495	A	84	84	1.0
OG0000103	AT4G03500	F	3	85	0.03529411764705882
OG0000103	AT4G03500	P	57	85	0.6705882352941176
OG0000103	AT4G03500	U	25	85	0.29411764705882354
OG0000103	AT4G03505	P	14	97	0.14432989690721648
OG0000103	AT4G03505	U	83	97	0.8556701030927835
OG0000103	AT4G05040	P	102	111	0.918918918918919
OG0000103	AT4G05040	U	9	111	0.08108108108108109
OG0000103	AT4G14390	P	6	64	0.09375
OG0000103	AT4G14390	U	58	64	0.90625
OG0000103	AT4G14400	P	7	93	0.07526881720430108
OG0000103	AT4G14400	U	86	93	0.9247311827956989
OG0000106	AT1G55060	F	7	135	0.05185185185185185
OG0000106	AT1G55060	P	3	135	0.022222222222222223
OG0000106	AT1G55060	U	125	135	0.9259259259259259
OG0000106	AT1G65350	A	13	19	0.6842105263157895
OG0000106	AT1G65350	P	6	19	0.3157894736842105
OG0000106	AT4G02890	P	3	136	0.022058823529411766
OG0000106	AT4G02890	U	133	136	0.9779411764705882
OG0000106	AT4G05050	F	4	156	0.02564102564102564
OG0000106	AT4G05050	P	43	156	0.27564102564102566
OG0000106	AT4G05050	U	109	156	0.6987179487179487
OG0000106	AT4G05320	F	91	189	0.48148148148148145
OG0000106	AT4G05320	P	5	189	0.026455026455026454
OG0000106	AT4G05320	U	93	189	0.49206349206349204
OG0000106	AT5G03240	F	1	136	0.007352941176470588
OG0000106	AT5G03240	U	135	136	0.9926470588235294
OG0000106	AT5G20620	U	136	136	1.0
OG0000106	AT5G37640	P	19	136	0.13970588235294118
OG0000106	AT5G37640	U	117	136	0.8602941176470589
OG0000107	AT1G27540	F	11	136	0.08088235294117647
OG0000107	AT1G27540	P	15	136	0.11029411764705882
OG0000107	AT1G27540	U	110	136	0.8088235294117647
OG0000107	AT1G27550	P	123	123	1.0
OG0000107	AT1G27580	F	24	266	0.09022556390977443
OG0000107	AT1G27580	P	87	266	0.32706766917293234
OG0000107	AT1G27580	U	155	266	0.5827067669172933
OG0000107	AT2G14290	F	7	131	0.05343511450381679
OG0000107	AT2G14290	P	6	131	0.04580152671755725
OG0000107	AT2G14290	U	118	131	0.9007633587786259
OG0000107	AT2G14500	F	11	98	0.11224489795918367
OG0000107	AT2G14500	P	19	98	0.19387755102040816
OG0000107	AT2G14500	U	68	98	0.6938775510204082
OG0000107	AT2G24080	P	136	136	1.0
OG0000107	AT5G25290	F	34	136	0.25
OG0000107	AT5G25290	P	2	136	0.014705882352941176
OG0000107	AT5G25290	U	100	136	0.7352941176470589
OG0000107	AT5G25300	P	28	136	0.20588235294117646
OG0000107	AT5G25300	U	108	136	0.7941176470588235
OG0000118	AT1G04625	A	129	129	1.0
OG0000118	AT1G27870	P	136	136	1.0
OG0000118	AT1G47497	A	1	132	0.007575757575757576
OG0000118	AT1G47497	F	1	132	0.007575757575757576
OG0000118	AT1G47497	P	21	132	0.1590909090909091
OG0000118	AT1G47497	U	109	132	0.8257575757575758
OG0000118	AT1G50160	F	3	104	0.028846153846153848
OG0000118	AT1G50160	P	6	104	0.057692307692307696
OG0000118	AT1G50160	U	95	104	0.9134615384615384
OG0000118	AT1G77815	F	18	272	0.0661764705882353
OG0000118	AT1G77815	P	23	272	0.08455882352941177
OG0000118	AT1G77815	U	231	272	0.8492647058823529
OG0000118	AT2G02650	F	4	115	0.034782608695652174
OG0000118	AT2G02650	P	17	115	0.14782608695652175
OG0000118	AT2G02650	U	94	115	0.8173913043478261
OG0000118	AT2G04420	F	13	91	0.14285714285714285
OG0000118	AT2G04420	P	11	91	0.12087912087912088
OG0000118	AT2G04420	U	67	91	0.7362637362637363
OG0000118	AT2G11205	P	47	47	1.0
OG0000118	AT2G46460	P	84	198	0.42424242424242425
OG0000118	AT2G46460	U	114	198	0.5757575757575758
OG0000118	AT3G09510	F	3	91	0.03296703296703297
OG0000118	AT3G09510	P	18	91	0.1978021978021978
OG0000118	AT3G09510	U	70	91	0.7692307692307693
OG0000118	AT3G25270	F	3	132	0.022727272727272728
OG0000118	AT3G25270	P	33	132	0.25
OG0000118	AT3G25270	U	96	132	0.7272727272727273
OG0000118	AT3G32130	F	10	68	0.14705882352941177
OG0000118	AT3G32130	P	28	68	0.4117647058823529
OG0000118	AT3G32130	U	30	68	0.4411764705882353
OG0000118	AT4G03292	P	4	40	0.1
OG0000118	AT4G03292	U	36	40	0.9
OG0000118	AT4G09775	F	22	127	0.1732283464566929
OG0000118	AT4G09775	P	41	127	0.3228346456692913
OG0000118	AT4G09775	U	64	127	0.5039370078740157
OG0000118	AT5G43755	P	62	136	0.45588235294117646
OG0000118	AT5G43755	U	74	136	0.5441176470588235
OG0000126	AT2G29150	P	136	136	1.0
OG0000126	AT2G29170	P	136	136	1.0
OG0000126	AT2G29260	P	3	136	0.022058823529411766
OG0000126	AT2G29260	U	133	136	0.9779411764705882
OG0000126	AT2G29290	F	18	136	0.1323529411764706
OG0000126	AT2G29290	P	7	136	0.051470588235294115
OG0000126	AT2G29290	U	111	136	0.8161764705882353
OG0000126	AT2G29350	U	135	135	1.0
OG0000126	AT2G29360	U	136	136	1.0
OG0000126	AT2G29370	U	136	136	1.0
OG0000126	AT5G06060	P	136	136	1.0
OG0000141	AT4G13810	F	4	135	0.02962962962962963
OG0000141	AT4G13810	P	122	135	0.9037037037037037
OG0000141	AT4G13810	U	9	135	0.06666666666666667
OG0000141	AT4G13820	P	136	136	1.0
OG0000141	AT4G13880	F	8	133	0.06015037593984962
OG0000141	AT4G13880	P	70	133	0.5263157894736842
OG0000141	AT4G13880	U	55	133	0.41353383458646614
OG0000141	AT4G13920	F	31	121	0.256198347107438
OG0000141	AT4G13920	P	16	121	0.1322314049586777
OG0000141	AT4G13920	U	74	121	0.6115702479338843
OG0000142	AT1G29420	P	23	135	0.17037037037037037
OG0000142	AT1G29420	U	112	135	0.8296296296296296
OG0000142	AT1G29430	U	136	136	1.0
OG0000142	AT1G29440	F	63	167	0.3772455089820359
OG0000142	AT1G29440	P	5	167	0.029940119760479042
OG0000142	AT1G29440	U	99	167	0.592814371257485
OG0000142	AT1G29450	P	6	134	0.04477611940298507
OG0000142	AT1G29450	U	128	134	0.9552238805970149
OG0000142	AT1G29460	P	48	135	0.35555555555555557
OG0000142	AT1G29460	U	87	135	0.6444444444444445
OG0000142	AT1G29490	P	49	136	0.3602941176470588
OG0000142	AT1G29490	U	87	136	0.6397058823529411
OG0000142	AT1G29500	P	3	135	0.022222222222222223
OG0000142	AT1G29500	U	132	135	0.9777777777777777
OG0000142	AT1G29510	F	97	271	0.35793357933579334
OG0000142	AT1G29510	P	7	271	0.025830258302583026
OG0000142	AT1G29510	U	167	271	0.6162361623616236
OG0000142	AT5G27780	P	1	271	0.0036900369003690036
OG0000142	AT5G27780	U	270	271	0.996309963099631
OG0000147	AT2G30385	P	1	136	0.007352941176470588
OG0000147	AT2G30385	U	135	136	0.9926470588235294
OG0000147	AT2G30615	U	136	136	1.0
OG0000147	AT2G42955	A	136	136	1.0
OG0000147	AT2G43260	P	136	136	1.0
OG0000147	AT2G43270	P	114	114	1.0
OG0000147	AT2G43440	P	96	133	0.7218045112781954
OG0000147	AT2G43440	U	37	133	0.2781954887218045
OG0000147	AT2G43445	F	25	134	0.1865671641791045
OG0000147	AT2G43445	P	20	134	0.14925373134328357
OG0000147	AT2G43445	U	89	134	0.664179104477612
OG0000147	AT4G17780	P	43	136	0.3161764705882353
OG0000147	AT4G17780	U	93	136	0.6838235294117647
OG0000150	AT1G46840	F	1	104	0.009615384615384616
OG0000150	AT1G46840	P	7	104	0.0673076923076923
OG0000150	AT1G46840	U	96	104	0.9230769230769231
OG0000150	AT1G46912	P	31	96	0.3229166666666667
OG0000150	AT1G46912	U	65	96	0.6770833333333334
OG0000150	AT1G46984	F	20	136	0.14705882352941177
OG0000150	AT1G46984	P	20	136	0.14705882352941177
OG0000150	AT1G46984	U	96	136	0.7058823529411765
OG0000150	AT2G19630	P	135	135	1.0
OG0000150	AT2G31470	U	136	136	1.0
OG0000150	AT3G23960	F	2	132	0.015151515151515152
OG0000150	AT3G23960	P	30	132	0.22727272727272727
OG0000150	AT3G23960	U	100	132	0.7575757575757576
OG0000150	AT3G49450	F	24	136	0.17647058823529413
OG0000150	AT3G49450	P	3	136	0.022058823529411766
OG0000150	AT3G49450	U	109	136	0.8014705882352942
OG0000150	AT5G65850	F	19	135	0.14074074074074075
OG0000150	AT5G65850	P	41	135	0.3037037037037037
OG0000150	AT5G65850	U	75	135	0.5555555555555556
OG0000158	AT3G61170	P	136	136	1.0
OG0000159	AT1G69730	P	133	133	1.0
OG0000159	AT1G79680	P	136	136	1.0
OG0000164	AT2G02580	P	2	136	0.014705882352941176
OG0000164	AT2G02580	U	134	136	0.9852941176470589
OG0000164	AT3G26290	P	136	136	1.0
OG0000164	AT3G26300	P	133	133	1.0
OG0000164	AT3G26310	P	136	136	1.0
OG0000164	AT3G26320	P	135	135	1.0
