family_id	assembly	assembly_short	scaffold	gene	copy	copy_header	match_status	status	strand	alignment_score	ref_len	qry_len	ref_aln_start_1based	ref_aln_end_1based	qry_aln_start_1based	qry_aln_end_1based	matches	mismatches	gap_columns	ref_aln_bases	qry_aln_bases	aligned_columns	percent_identity_no_gaps	ref_coverage	qry_coverage
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_4_RagTag	AL4G18390	1	AL4G18390_NT8_v2_fix_scaffold_4_copy_1	strict_match	ok	+	2138.0	1112	1552	1	1112	1	1552	1086	23	446	1112	1552	1555	97.926	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_3_RagTag	AL5G16910	1	AL5G16910_NT8_v2_fix_scaffold_3_copy_1	strict_match	ok	+	1738.0	1055	1282	1	1055	1	1282	953	94	243	1055	1282	1290	91.022	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_4_RagTag	AL5G16920	1	AL5G16920_NT8_v2_fix_scaffold_4_copy_1	strict_match	ok	-	2024.0	2185	1605	1	2185	1	1605	1189	169	1074	2185	1605	2432	87.555	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_3_RagTag	AL6G41380	1	AL6G41380_NT8_v2_fix_scaffold_3_copy_1	strict_match	ok	+	5457.0	6698	5902	1	6698	1	5902	4079	95	4252	6698	5902	8426	97.724	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_1_RagTag	AL6G43460	1	AL6G43460_NT8_v2_fix_scaffold_1_copy_1	strict_match	ok	-	6246.0	4135	4397	1	4135	1	4397	3419	402	890	4135	4397	4711	89.479	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_7_RagTag	AL7G43910	1	AL7G43910_NT8_v2_fix_scaffold_7_copy_1	strict_match	ok	+	5926.0	5541	4341	1	5541	1	4341	3320	324	2594	5541	4341	6238	91.109	100.0	100.0
OG0000060	NT8_v2_fix	NT8_v2_fix	scaffold_8_RagTag	AL8G21960	1	AL8G21960_NT8_v2_fix_scaffold_8_copy_1	strict_match	ok	+	7844.0	4019	5700	1	4019	1	5700	3984	31	1689	4019	5700	5704	99.228	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_6_RagTag	AL1G47430	1	AL1G47430_NT9_v2_scaffold_6_copy_1	strict_match	ok	-	1532.0	1581	1121	1	1581	1	1121	919	155	554	1581	1121	1628	85.568	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_1_RagTag	AL1G51180	1	AL1G51180_NT9_v2_scaffold_1_copy_1	strict_match	ok	+	2535.0	2244	1758	1	2244	1	1758	1378	126	994	2244	1758	2498	91.622	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL3G43290	2	AL3G43290_NT9_v2_scaffold_3_copy_1	strict_match	ok	-	4290.0	5452	3919	1	5452	1	3919	2789	585	2623	5452	3919	5997	82.662	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_6_RagTag	AL4G17640	3	AL4G17640_NT9_v2_scaffold_6_copy_1	strict_match	ok	-	2354.0	3286	2486	1	3286	1	2486	1567	220	2198	3286	2486	3985	87.689	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_8_RagTag	AL6G43460	4	AL6G43460_NT9_v2_scaffold_8_copy_1	strict_match	ok	-	6164.0	4135	4380	1	4135	1	4380	3397	413	895	4135	4380	4705	89.16	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_2_RagTag	AL8G21960	5	AL8G21960_NT9_v2_scaffold_2_copy_1	strict_match	ok	+	5184.0	4019	3776	1	4019	1	3776	2876	258	1527	4019	3776	4661	91.768	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL8G21960	2	AL8G21960_NT9_v2_scaffold_3_copy_1	strict_match	ok	-	5428.0	4019	3912	1	4019	1	3912	3002	307	1313	4019	3912	4622	90.722	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_6_RagTag	AL1G60090	1	AL1G60090_NT9_v2_scaffold_6_copy_1	strict_match	ok	-	6881.0	3675	5120	1	3675	1	5120	3533	122	1485	3675	5120	5140	96.662	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_6_RagTag	AL6G41380	2	AL6G41380_NT9_v2_scaffold_6_copy_1	strict_match	ok	+	4933.0	6698	5318	1	6698	1	5318	3723	1324	1922	6698	5318	6969	73.767	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_8_RagTag	AL3G30210	1	AL3G30210_NT9_v2_scaffold_8_copy_1	strict_match	ok	+	1663.0	1572	2108	1	1572	1	2108	1195	136	1018	1572	2108	2349	89.782	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_4_RagTag	AL3G40680	1	AL3G40680_NT9_v2_scaffold_4_copy_1	strict_match	ok	-	4683.0	3245	4082	1	3245	1	4082	2695	189	1559	3245	4082	4443	93.447	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_4_RagTag	AL7G43910	4	AL7G43910_NT9_v2_scaffold_4_copy_1	strict_match	ok	-	3350.0	5541	9542	1	5541	1	9542	2736	1041	7529	5541	9542	11306	72.438	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_5_RagTag	AL3G42580	1	AL3G42580_NT9_v2_scaffold_5_copy_1	strict_match	ok	-	1434.0	1770	1563	1	1770	1	1563	1079	33	1109	1770	1563	2221	97.032	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_5_RagTag	AL7G43910	2	AL7G43910_NT9_v2_scaffold_5_copy_1	strict_match	ok	+	1877.0	5541	5669	1	5541	1	5669	2805	1911	1778	5541	5669	6494	59.478	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_1_RagTag	AL3G43290	1	AL3G43290_NT9_v2_scaffold_1_copy_1	strict_match	ok	-	3827.0	5452	5808	1	5452	1	5808	2313	363	5908	5452	5808	8584	86.435	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL4G17640	2	AL4G17640_NT9_v2_scaffold_3_copy_1	strict_match	ok	-	1843.0	3286	2585	1	3286	1	2585	1697	592	1293	3286	2585	3582	74.137	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_1_RagTag	AL6G43460	3	AL6G43460_NT9_v2_scaffold_1_copy_1	strict_match	ok	-	6246.0	4135	4397	1	4135	1	4397	3419	402	890	4135	4397	4711	89.479	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_8_RagTag	AL8G21960	4	AL8G21960_NT9_v2_scaffold_8_copy_1	strict_match	ok	-	5459.0	4019	3907	1	4019	1	3907	3014	305	1288	4019	3907	4607	90.81	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_2_RagTag	AL4G10770	1	AL4G10770_NT9_v2_scaffold_2_copy_1	strict_match	ok	+	1082.0	1651	1178	1	1651	1	1178	750	237	855	1651	1178	1842	75.988	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL4G17640	1	AL4G17640_NT9_v2_scaffold_3_copy_2	strict_match	ok	+	5723.0	3286	3977	1	3286	1	3977	3058	207	733	3286	3977	3998	93.66	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL6G43460	2	AL6G43460_NT9_v2_scaffold_3_copy_1	strict_match	ok	+	3042.0	4135	4821	1	4135	1	4821	2630	616	2464	4135	4821	5710	81.023	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL8G21960	3	AL8G21960_NT9_v2_scaffold_3_copy_2	strict_match	ok	+	3033.0	4019	4303	1	4019	1	4303	2573	887	1402	4019	4303	4862	74.364	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_4_RagTag	AL4G18390	1	AL4G18390_NT9_v2_scaffold_4_copy_1	strict_match	ok	+	2140.0	1112	1567	1	1112	1	1567	1091	20	457	1112	1567	1568	98.2	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_4_RagTag	AL5G16910	1	AL5G16910_NT9_v2_scaffold_4_copy_1	strict_match	ok	-	1376.0	1055	1037	1	1055	1	1037	775	106	330	1055	1037	1211	87.968	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_4_RagTag	AL5G16920	1	AL5G16920_NT9_v2_scaffold_4_copy_1	strict_match	ok	-	2027.0	2185	1605	1	2185	1	1605	1190	168	1074	2185	1605	2432	87.629	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL6G41380	1	AL6G41380_NT9_v2_scaffold_3_copy_1	strict_match	ok	-	1817.0	6698	10583	1	6698	1	10583	3596	2810	4469	6698	10583	10875	56.135	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_3_RagTag	AL6G43460	1	AL6G43460_NT9_v2_scaffold_3_copy_2	strict_match	ok	-	6282.0	4135	4420	1	4135	1	4420	3428	439	821	4135	4420	4688	88.648	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_5_RagTag	AL7G43910	1	AL7G43910_NT9_v2_scaffold_5_copy_2	strict_match	ok	-	5950.0	5541	4349	1	5541	1	4349	3334	311	2600	5541	4349	6245	91.468	100.0	100.0
OG0000060	NT9_v2	NT9_v2	scaffold_1_RagTag	AL8G21960	1	AL8G21960_NT9_v2_scaffold_1_copy_1	strict_match	ok	-	5476.0	4019	3915	1	4019	1	3915	3035	294	1276	4019	3915	4605	91.169	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL1G47430	1	AL1G47430_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	-	414.0	1581	1381	1	1581	1	1381	420	253	1616	1581	1381	2289	62.407	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL7G43910	2	AL7G43910_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	-	2302.0	5541	9599	1	5541	1	9599	3096	2145	4658	5541	9599	9899	59.073	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_6	AL1G51180	1	AL1G51180_PU6_v3_fin_scaffold_6_copy_1	strict_match	ok	-	2918.0	2244	2661	1	2244	1	2661	1772	145	1071	2244	2661	2988	92.436	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_6	AL4G17640	2	AL4G17640_PU6_v3_fin_scaffold_6_copy_1	strict_match	ok	-	2346.0	3286	5360	1	3286	1	5360	1746	486	4182	3286	5360	6414	78.226	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_4	AL3G43290	2	AL3G43290_PU6_v3_fin_scaffold_4_copy_1	strict_match	ok	-	6116.0	5452	4570	1	5452	1	4570	3648	340	2046	5452	4570	6034	91.474	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL6G43460	3	AL6G43460_PU6_v3_fin_scaffold_3_copy_1	strict_match	ok	+	3004.0	4135	4864	1	4135	1	4864	2615	633	2503	4135	4864	5751	80.511	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL8G21960	4	AL8G21960_PU6_v3_fin_scaffold_3_copy_1	strict_match	ok	+	5351.0	4019	3880	1	4019	1	3880	2962	313	1349	4019	3880	4624	90.443	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL6G43460	2	AL6G43460_PU6_v3_fin_scaffold_3_copy_2	strict_match	ok	-	4039.0	4135	3424	1	4135	1	3424	2624	382	1547	4135	3424	4553	87.292	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL8G21960	3	AL8G21960_PU6_v3_fin_scaffold_3_copy_2	strict_match	ok	+	3004.0	4019	4346	1	4019	1	4346	2565	896	1443	4019	4346	4904	74.112	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL1G60090	1	AL1G60090_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	+	6859.0	3675	5127	1	3675	1	5127	3524	137	1480	3675	5127	5141	96.258	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_7	AL6G41380	2	AL6G41380_PU6_v3_fin_scaffold_7_copy_1	strict_match	ok	-	4293.0	6698	4703	1	6698	1	4703	3170	592	3877	6698	4703	7639	84.264	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL3G30210	1	AL3G30210_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	+	1579.0	1572	1333	1	1572	1	1333	979	175	597	1572	1333	1751	84.835	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL3G40680	1	AL3G40680_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	+	5484.0	3245	4339	1	3245	1	4339	3035	164	1186	3245	4339	4385	94.873	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL5G16910	2	AL5G16910_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	+	1087.0	1055	775	1	1055	1	775	654	109	304	1055	775	1067	85.714	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL5G16920	3	AL5G16920_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	-	2594.0	2185	1791	1	2185	1	1791	1405	102	962	2185	1791	2469	93.232	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL7G43910	4	AL7G43910_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	-	4219.0	5541	4360	1	5541	1	4360	2993	592	2731	5541	4360	6316	83.487	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL3G42580	1	AL3G42580_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	+	1949.0	1770	1438	1	1770	1	1438	1180	213	422	1770	1438	1815	84.709	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL3G43290	1	AL3G43290_PU6_v3_fin_scaffold_3_copy_1	strict_match	ok	+	6319.0	5452	8714	1	5452	1	8714	3977	591	5030	5452	8714	9598	87.062	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL4G10770	1	AL4G10770_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	-	3214.0	1651	2306	1	1651	1	2306	1623	25	661	1651	2306	2309	98.483	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL8G21960	2	AL8G21960_PU6_v3_fin_scaffold_3_copy_3	strict_match	ok	-	5787.0	4019	4751	1	4019	1	4751	3296	70	2038	4019	4751	5404	97.92	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_6	AL4G17640	1	AL4G17640_PU6_v3_fin_scaffold_6_copy_2	strict_match	ok	-	2332.0	3286	2486	1	3286	1	2486	1568	221	2194	3286	2486	3983	87.647	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_4	AL4G18390	1	AL4G18390_PU6_v3_fin_scaffold_4_copy_1	strict_match	ok	+	2090.0	1112	1556	1	1112	1	1556	1074	34	452	1112	1556	1560	96.931	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_7	AL5G16910	1	AL5G16910_PU6_v3_fin_scaffold_7_copy_1	strict_match	ok	+	1728.0	1055	1280	1	1055	1	1280	951	95	243	1055	1280	1289	90.918	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_1	AL5G16920	1	AL5G16920_PU6_v3_fin_scaffold_1_copy_1	strict_match	ok	+	2620.0	2185	1791	1	2185	1	1791	1414	93	962	2185	1791	2469	93.829	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_5	AL6G41380	1	AL6G41380_PU6_v3_fin_scaffold_5_copy_1	strict_match	ok	+	5049.0	6698	5398	1	6698	1	5398	3972	177	3798	6698	5398	7947	95.734	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL6G43460	1	AL6G43460_PU6_v3_fin_scaffold_3_copy_3	strict_match	ok	+	6299.0	4135	5909	1	4135	1	5909	3525	538	1918	4135	5909	5981	86.759	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_7	AL7G43910	1	AL7G43910_PU6_v3_fin_scaffold_7_copy_1	strict_match	ok	+	1718.0	5541	5123	1	5541	1	5123	2764	2065	1006	5541	5123	5835	57.238	100.0	100.0
OG0000060	PU6_v3_fin	PU6_v3_fin	scaffold_3	AL8G21960	1	AL8G21960_PU6_v3_fin_scaffold_3_copy_4	strict_match	ok	+	5453.0	4019	3901	1	4019	1	3901	3009	327	1248	4019	3901	4584	90.198	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL1G47430	1	AL1G47430_TE11_v2_scaffold_1_copy_1	strict_match	ok	-	415.0	1581	1381	1	1581	1	1381	422	250	1618	1581	1381	2290	62.798	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL7G43910	2	AL7G43910_TE11_v2_scaffold_1_copy_1	strict_match	ok	-	1726.0	5541	7794	1	5541	1	7794	2594	1858	4431	5541	7794	8883	58.266	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL1G51180	1	AL1G51180_TE11_v2_scaffold_6_copy_1	strict_match	ok	-	2928.0	2244	2659	1	2244	1	2659	1769	150	1065	2244	2659	2984	92.183	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL4G17640	2	AL4G17640_TE11_v2_scaffold_6_copy_1	strict_match	ok	+	2301.0	3286	5220	1	3286	1	5220	1629	499	4250	3286	5220	6378	76.551	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_3_RagTag	AL3G43290	2	AL3G43290_TE11_v2_scaffold_3_copy_1	strict_match	ok	-	4359.0	5452	4279	1	5452	1	4279	3016	665	2369	5452	4279	6050	81.934	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL4G17640	3	AL4G17640_TE11_v2_scaffold_6_copy_2	strict_match	ok	-	2546.0	3286	3188	1	3286	1	3188	2121	870	492	3286	3188	3483	70.913	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_4_RagTag	AL6G43460	4	AL6G43460_TE11_v2_scaffold_4_copy_1	strict_match	ok	-	6222.0	4135	4394	1	4135	1	4394	3419	409	873	4135	4394	4701	89.316	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL8G21960	5	AL8G21960_TE11_v2_scaffold_1_copy_1	strict_match	ok	-	5457.0	4019	3909	1	4019	1	3909	3019	299	1292	4019	3909	4610	90.989	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL6G43460	2	AL6G43460_TE11_v2_scaffold_6_copy_1	strict_match	ok	+	5463.0	4135	4355	1	4135	1	4355	3214	589	884	4135	4355	4687	84.512	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_4_RagTag	AL8G21960	3	AL8G21960_TE11_v2_scaffold_4_copy_1	strict_match	ok	+	4692.0	4019	5038	1	4019	1	5038	3093	760	1351	4019	5038	5204	80.275	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL8G21960	2	AL8G21960_TE11_v2_scaffold_6_copy_1	strict_match	ok	+	4836.0	4019	3767	1	4019	1	3767	2815	441	1274	4019	3767	4530	86.456	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_2_RagTag	AL1G60090	1	AL1G60090_TE11_v2_scaffold_2_copy_1	strict_match	ok	-	6794.0	3675	5127	1	3675	1	5127	3501	162	1476	3675	5127	5139	95.577	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_8_RagTag	AL6G41380	2	AL6G41380_TE11_v2_scaffold_8_copy_1	strict_match	ok	-	2470.0	6698	7618	1	6698	1	7618	3224	2210	3448	6698	7618	8882	59.33	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_5_RagTag	AL3G30210	1	AL3G30210_TE11_v2_scaffold_5_copy_1	strict_match	ok	+	1652.0	1572	2106	1	1572	1	2106	1192	137	1020	1572	2106	2349	89.691	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL3G40680	1	AL3G40680_TE11_v2_scaffold_1_copy_1	strict_match	ok	+	5489.0	3245	4342	1	3245	1	4342	3037	163	1187	3245	4342	4387	94.906	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_8_RagTag	AL7G43910	4	AL7G43910_TE11_v2_scaffold_8_copy_1	strict_match	ok	+	2166.0	5541	5532	1	5541	1	5532	2873	1963	1401	5541	5532	6237	59.409	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL3G42580	1	AL3G42580_TE11_v2_scaffold_1_copy_1	strict_match	ok	-	1940.0	1770	1461	1	1770	1	1461	1189	211	431	1770	1461	1831	84.929	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL3G43290	1	AL3G43290_TE11_v2_scaffold_6_copy_1	strict_match	ok	-	4480.0	5452	7499	1	5452	1	7499	3249	858	4737	5452	7499	8844	79.109	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_4_RagTag	AL6G43460	3	AL6G43460_TE11_v2_scaffold_4_copy_2	strict_match	ok	+	4224.0	4135	3029	1	4135	1	3029	2291	260	2062	4135	3029	4613	89.808	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_4_RagTag	AL8G21960	4	AL8G21960_TE11_v2_scaffold_4_copy_2	strict_match	ok	-	5514.0	4019	3921	1	4019	1	3921	3042	280	1296	4019	3921	4618	91.571	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_2_RagTag	AL4G10770	1	AL4G10770_TE11_v2_scaffold_2_copy_1	strict_match	ok	+	3189.0	1651	2312	1	1651	1	2312	1615	36	661	1651	2312	2312	97.82	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL4G17640	1	AL4G17640_TE11_v2_scaffold_6_copy_3	strict_match	ok	-	2334.0	3286	2484	1	3286	1	2484	1571	218	2192	3286	2484	3981	87.814	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_4_RagTag	AL4G18390	1	AL4G18390_TE11_v2_scaffold_4_copy_1	strict_match	ok	+	2140.0	1112	1556	1	1112	1	1556	1084	28	444	1112	1556	1556	97.482	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL5G16910	1	AL5G16910_TE11_v2_scaffold_1_copy_1	strict_match	ok	+	1097.0	1055	776	1	1055	1	776	656	108	303	1055	776	1067	85.864	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_1_RagTag	AL5G16920	1	AL5G16920_TE11_v2_scaffold_1_copy_1	strict_match	ok	+	2612.0	2185	1793	1	2185	1	1793	1414	90	970	2185	1793	2474	94.016	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_5_RagTag	AL6G41380	1	AL6G41380_TE11_v2_scaffold_5_copy_1	strict_match	ok	+	4971.0	6698	5354	1	6698	1	5354	3948	193	3770	6698	5354	7911	95.339	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL6G43460	1	AL6G43460_TE11_v2_scaffold_6_copy_2	strict_match	ok	-	6238.0	4135	4394	1	4135	1	4394	3426	401	875	4135	4394	4702	89.522	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_7_RagTag	AL7G43910	1	AL7G43910_TE11_v2_scaffold_7_copy_1	strict_match	ok	+	1992.0	5541	6093	1	5541	1	6093	2716	1732	2738	5541	6093	7186	61.061	100.0	100.0
OG0000060	TE11_v2	TE11_v2	scaffold_6_RagTag	AL8G21960	1	AL8G21960_TE11_v2_scaffold_6_copy_2	strict_match	ok	-	5513.0	4019	3921	1	4019	1	3921	3039	283	1296	4019	3921	4618	91.481	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_6_RagTag:0-26949342	AL1G51180	1	AL1G51180_TE4_v1_scaffold_6_copy_1	strict_match	ok	+	2516.0	2244	1755	1	2244	1	1755	1373	129	995	2244	1755	2497	91.411	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_6_RagTag:0-26949342	AL3G43290	2	AL3G43290_TE4_v1_scaffold_6_copy_1	strict_match	ok	-	4480.0	5452	7499	1	5452	1	7499	3249	858	4737	5452	7499	8844	79.109	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_1_RagTag:94989-32092331	AL4G17640	3	AL4G17640_TE4_v1_scaffold_1_copy_1	strict_match	ok	-	2295.0	3286	5216	1	3286	1	5216	1627	501	4246	3286	5216	6374	76.457	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_4_RagTag:329527-26177039	AL6G43460	4	AL6G43460_TE4_v1_scaffold_4_copy_1	strict_match	ok	-	6082.0	4135	4286	1	4135	1	4286	3467	595	297	4135	4286	4359	85.352	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_4_RagTag:329527-26177039	AL8G21960	5	AL8G21960_TE4_v1_scaffold_4_copy_1	strict_match	ok	-	5205.0	4019	3713	1	4019	1	3713	2925	374	1134	4019	3713	4433	88.663	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_1_RagTag:94989-32092331	AL6G43460	2	AL6G43460_TE4_v1_scaffold_1_copy_1	strict_match	ok	+	6225.0	4135	4390	1	4135	1	4390	3420	408	869	4135	4390	4697	89.342	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_4_RagTag:329527-26177039	AL6G43460	3	AL6G43460_TE4_v1_scaffold_4_copy_2	strict_match	ok	+	4227.0	4135	3029	1	4135	1	3029	2292	259	2062	4135	3029	4613	89.847	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_4_RagTag:329527-26177039	AL8G21960	4	AL8G21960_TE4_v1_scaffold_4_copy_2	strict_match	ok	+	4695.0	4019	5038	1	4019	1	5038	3094	759	1351	4019	5038	5204	80.301	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_6_RagTag:0-26949342	AL4G17640	2	AL4G17640_TE4_v1_scaffold_6_copy_1	strict_match	ok	-	2354.0	3286	5302	1	3286	1	5302	1751	489	4108	3286	5302	6348	78.17	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL1G60090	1	AL1G60090_TE4_v1_scaffold_2_copy_1	strict_match	ok	+	6864.0	3675	5118	1	3675	1	5118	3527	127	1485	3675	5118	5139	96.524	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_8_RagTag:237858-24797477	AL6G41380	2	AL6G41380_TE4_v1_scaffold_8_copy_1	strict_match	ok	-	2471.0	6698	7618	1	6698	1	7618	3266	2174	3436	6698	7618	8876	60.037	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_6_RagTag:0-26949342	AL3G30210	1	AL3G30210_TE4_v1_scaffold_6_copy_1	strict_match	ok	+	1193.0	1572	1772	1	1572	1	1772	908	320	888	1572	1772	2116	73.941	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_2_RagTag:113346-24308598	AL3G40680	1	AL3G40680_TE4_v1_scaffold_2_copy_1	strict_match	ok	+	5089.0	3245	3669	1	3245	1	3669	2768	141	1096	3245	3669	4005	95.153	100.0	100.0
OG0000060	TE4_v1	TE4_v1	scaffold_1_RagTag:94989-32092331	AL5G16920	2	AL5G16920_TE4_v1_scaffold_1_copy_1	strict_match	ok	-	2610.0	2185	1790	1	2185	1	1790	1415	91	963	2185	1790	2469	93.958	100.0	100.0
