"assembly","gene","scaffold","start","end","length","max_length","copy","start_buffered","end_buffered","SW_score","perc_div","perc_del","perc_ins","te_start","te_end","query_left","strand","repeat_name","repeat_class","repeat_start","repeat_end","repeat_left","ID","V16"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G04110","OX291584.1",2625591,2627012,1421,1780,1,2624591,2628012,5633,6.6,0.1,0,2627139,2627885,"(20940976)","C","ATCOPIA44_I","LTR/Copia","(0)",4190,"3443",100013,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G04110","OX291584.1",2625591,2627012,1421,1780,1,2624591,2628012,8600,7.5,0.1,0.1,2627882,2629075,"(20939786)","C","ATCOPIA44_I","LTR/Copia","(897)",3293,"2100",100013,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19720","OX291584.1",15738047,15739889,1842,2303.75,1,15737047,15740889,380,27.9,1.2,0,15739013,15739098,"(7829763)","C","AtSB2","SINE/tRNA","(28)",143,"57",130010,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19730","OX291584.1",15741761,15742957,1196,1390,1,15740761,15743957,541,22.5,3.7,1.8,15743762,15743924,"(7824937)","C","TE_00000329_LTR","LTR/Gypsy","(62)",1026,"861",130014,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19750","OX291584.1",15753668,15755113,1445,1807.5,1,15752668,15756113,475,32.7,1.3,0.6,15753040,15753196,"(7815665)","C","AtSB4","SINE/tRNA","(1)",158,"1",130022,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19750","OX291584.1",15753668,15755113,1445,1807.5,1,15752668,15756113,2178,25.5,8.9,4.2,15756011,15757116,"(7811745)","C","ATHILA4D_LTR","LTR/Ty3","(9)",1156,"1",130025,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19770","OX291584.1",15761284,15762183,899,1116.25,1,15760284,15763183,1180,14.9,0.5,0.5,15762807,15763021,"(7805840)","C","ATCOPIA1LTR","LTR/Copia","(0)",215,"1",130028,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT4G19770","OX291584.1",15761284,15762183,899,1116.25,1,15760284,15763183,7573,6,0.5,0,15763022,15763967,"(7804894)","C","ATCOPIA1I","LTR/Copia","(1)",4708,"3758",130029,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT3G60700","OX291583.1",26142490,26143565,1075,1340,1,26141490,26144565,260,20.8,5.4,5.4,26143698,26143809,"(1006502)","+","ATCOPIA30_I","LTR/Copia","383",494,"(3375)",97847,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G39330","OX291585.1",20051532,20053681,2149,2683.75,1,20050532,20054681,458,19.6,4.9,7.9,20050907,20051050,"(11381980)","+","HELITRON1","DNA/Helitron","5715",5854,"(9955)",162617,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G33220","OX291581.1",11848185,11849164,979,1260,1,11847185,11850164,431,32.2,2.9,2.9,11847228,11847432,"(22307526)","+","ATLINEIII","LINE/unknown","4788",4992,"(416)",5323,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G33220","OX291581.1",11848185,11849164,979,1260,1,11847185,11850164,266,20,1.3,2.6,11847526,11847602,"(22307356)","+","ATLINE1_3A","LINE/L1","2",77,"(253)",5324,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G33220","OX291581.1",11848185,11849164,979,1260,1,11847185,11850164,233,21.1,2.6,1.3,11847829,11847905,"(22307053)","+","ATLINE2","LINE/L1","5241",5318,"(0)",5325,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34792","OX291581.1",12615470,12615858,388,486.25,1,12614470,12616858,303,19.8,8.1,1.1,12616324,12616410,"(21538548)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5877,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34795","OX291581.1",12618883,12619370,487,610,2,12617883,12620370,270,22.1,8.1,1.1,12619737,12619823,"(21535135)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5879,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34800","OX291581.1",12622409,12622687,278,348.75,3,12621409,12623687,280,20.9,8.1,1.1,12623154,12623240,"(21531718)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5882,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34805","OX291581.1",12626322,12626600,278,348.75,4,12625322,12627600,2150,6.8,2.6,0.6,12625004,12625345,"(21529613)","+","ATREP11","DNA/Helitron","1",349,"(704)",5883,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34805","OX291581.1",12626322,12626600,278,348.75,4,12625322,12627600,1177,5.3,4.7,0,12625329,12625499,"(21529459)","+","ATREP11","DNA/Helitron","875",1053,"(0)",5884,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34805","OX291581.1",12626322,12626600,278,348.75,4,12625322,12627600,255,23.6,0,1.4,12627082,12627154,"(21527804)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5886,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34805","OX291581.1",12626322,12626600,278,348.75,4,12625322,12627600,250,18.3,0,11.1,12627255,12627334,"(21527624)","+","TE_00000689_LTR","LTR/Gypsy","254",325,"(104)",5887,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34795","OX291581.1",12615470,12615958,488,610,1,12614470,12616958,303,19.8,8.1,1.1,12616324,12616410,"(21538548)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5877,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34800","OX291581.1",12618992,12619270,278,348.75,2,12617992,12620270,270,22.1,8.1,1.1,12619737,12619823,"(21535135)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5879,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34800","OX291581.1",12615580,12615858,278,348.75,1,12614580,12616858,303,19.8,8.1,1.1,12616324,12616410,"(21538548)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5877,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12626213,12626696,483,605,4,12625213,12627696,2150,6.8,2.6,0.6,12625004,12625345,"(21529613)","+","ATREP11","DNA/Helitron","1",349,"(704)",5883,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12626213,12626696,483,605,4,12625213,12627696,1177,5.3,4.7,0,12625329,12625499,"(21529459)","+","ATREP11","DNA/Helitron","875",1053,"(0)",5884,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12626213,12626696,483,605,4,12625213,12627696,255,23.6,0,1.4,12627082,12627154,"(21527804)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5886,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12626213,12626696,483,605,4,12625213,12627696,250,18.3,0,11.1,12627255,12627334,"(21527624)","+","TE_00000689_LTR","LTR/Gypsy","254",325,"(104)",5887,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12622301,12622783,482,605,3,12621301,12623783,280,20.9,8.1,1.1,12623154,12623240,"(21531718)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5882,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34830","OX291581.1",12626213,12626700,487,610,4,12625213,12627700,2150,6.8,2.6,0.6,12625004,12625345,"(21529613)","+","ATREP11","DNA/Helitron","1",349,"(704)",5883,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34830","OX291581.1",12626213,12626700,487,610,4,12625213,12627700,1177,5.3,4.7,0,12625329,12625499,"(21529459)","+","ATREP11","DNA/Helitron","875",1053,"(0)",5884,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34830","OX291581.1",12626213,12626700,487,610,4,12625213,12627700,255,23.6,0,1.4,12627082,12627154,"(21527804)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5886,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34830","OX291581.1",12626213,12626700,487,610,4,12625213,12627700,250,18.3,0,11.1,12627255,12627334,"(21527624)","+","TE_00000689_LTR","LTR/Gypsy","254",325,"(104)",5887,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12618883,12619366,483,605,2,12617883,12620366,270,22.1,8.1,1.1,12619737,12619823,"(21535135)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5879,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34830","OX291581.1",12622301,12622787,486,610,3,12621301,12623787,280,20.9,8.1,1.1,12623154,12623240,"(21531718)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5882,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34840","OX291581.1",12626322,12626540,218,330,4,12625322,12627540,2150,6.8,2.6,0.6,12625004,12625345,"(21529613)","+","ATREP11","DNA/Helitron","1",349,"(704)",5883,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34840","OX291581.1",12626322,12626540,218,330,4,12625322,12627540,1177,5.3,4.7,0,12625329,12625499,"(21529459)","+","ATREP11","DNA/Helitron","875",1053,"(0)",5884,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34840","OX291581.1",12626322,12626540,218,330,4,12625322,12627540,255,23.6,0,1.4,12627082,12627154,"(21527804)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5886,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34840","OX291581.1",12626322,12626540,218,330,4,12625322,12627540,250,18.3,0,11.1,12627255,12627334,"(21527624)","+","TE_00000689_LTR","LTR/Gypsy","254",325,"(104)",5887,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G34825","OX291581.1",12615470,12615954,484,605,1,12614470,12616954,303,19.8,8.1,1.1,12616324,12616410,"(21538548)","+","TE_00001620_LTR","LTR/Gypsy","25",117,"(186)",5877,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G58242","OX291581.1",25187403,25187810,407,508.75,1,25186403,25188810,726,31.8,1.3,2.2,25187219,25187446,"(8967512)","+","ATCOPIN_LTR","LTR/unknown","131",356,"(0)",37748,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G58242","OX291581.1",25187403,25187810,407,508.75,1,25186403,25188810,392,30.5,4,2.5,25188203,25188494,"(8966464)","C","ATCOPIA22I","LTR/Copia","(868)",3737,"3389",37749,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291581.1",25187528,25187801,273,345,2,25186528,25188801,726,31.8,1.3,2.2,25187219,25187446,"(8967512)","+","ATCOPIN_LTR","LTR/unknown","131",356,"(0)",37748,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291581.1",25187528,25187801,273,345,2,25186528,25188801,392,30.5,4,2.5,25188203,25188494,"(8966464)","C","ATCOPIA22I","LTR/Copia","(868)",3737,"3389",37749,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291585.1",17537674,17537949,275,345,1,17536674,17538949,15287,2.6,0,0.1,17535309,17537105,"(13895925)","+","ATGP8LTR","LTR/Ty3","1",1795,"(0)",160792,"*"
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291585.1",17537674,17537949,275,345,1,17536674,17538949,586,32.7,10.2,0.4,17537334,17537403,"(13895627)","+","ATCOPIN_LTR","LTR/unknown","131",200,"(156)",160793,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291585.1",17537674,17537949,275,345,1,17536674,17538949,586,32.7,10.2,0.4,17537460,17537594,"(13895436)","+","ATCOPIN_LTR","LTR/unknown","201",355,"(1)",160793,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G34828","OX291585.1",17537674,17537949,275,345,1,17536674,17538949,374,29.1,0,1,17538496,17538599,"(13894431)","C","ATCOPIA14I","LTR/Copia","(1059)",3631,"3529",160795,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G60095","OX291581.1",25716013,25718682,2669,3416.25,1,25715013,25719682,1296,5.5,1.8,0.6,25718695,25718860,"(8436098)","+","AtSB2","SINE/tRNA","1",168,"(3)",38020,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G38550","OX291585.1",19756262,19759337,3075,3838.75,1,19755262,19760337,395,6.1,6.1,0,19758478,19758543,"(11674487)","+","ATLINE1_3A","LINE/L1","258",327,"(3)",162427,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT5G38550","OX291585.1",19756262,19759337,3075,3838.75,1,19755262,19760337,267,27.2,2.6,2.6,19759891,19760007,"(11673023)","+","ATLINE1_3A","LINE/L1","21",137,"(193)",162429,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT2G24615","OX291582.1",12228126,12229785,1659,2067.5,1,12227126,12230785,700,24.3,6.6,6.5,12228270,12228283,"(9224565)","C","HELITRONY3","DNA/Helitron","(871)",4295,"4200",59346,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT2G24615","OX291582.1",12228126,12229785,1659,2067.5,1,12227126,12230785,700,24.3,6.6,6.5,12228933,12229071,"(9223777)","C","HELITRONY3","DNA/Helitron","(871)",4199,"3168",59346,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT2G24625","OX291582.1",1411388,1412127,739,1183.75,1,1410388,1413127,14208,4.2,0.4,1.2,1411388,1413477,"(20039371)","+","ATREP20","DNA/Helitron","1",2144,"(0)",43297,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G64030","OX291581.1",27458533,27460071,1538,1950,1,27457533,27461071,1647,8,11.7,0,27457752,27458239,"(6696719)","C","ATREP2A","DNA/Helitron","(1)",602,"1",38964,""
"GCA_946406625.1_IP-Hom-4.9546.genomic","AT1G64030","OX291581.1",27458533,27460071,1538,1950,1,27457533,27461071,255,15.4,13.1,4.5,27460964,27461085,"(6693873)","C","ATREP10B","DNA/Helitron","(1689)",132,"1",38967,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G12300","OX291590.1",4201143,4204385,3242,4047.5,1,4200143,4205385,1451,29.4,5.7,2.1,4201216,4202250,"(29704953)","C","ATLINE1_11","LINE/unknown","(0)",5524,"4453",1699,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62910","OX291590.1",26770929,26772639,1710,2742.5,2,26769929,26773639,837,8.2,2.7,0,26770240,26770349,"(7136854)","C","AtSB3","SINE/tRNA","(0)",303,"191",35987,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62910","OX291590.1",26770929,26772639,1710,2742.5,2,26769929,26773639,286,24.4,0.8,0,26773189,26773279,"(7133924)","+","ATCOPIA24I","LTR/Copia","2731",2825,"(1882)",35988,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62910","OX291590.1",26763421,26765356,1935,2742.5,1,26762421,26766356,401,32.7,1.9,1.9,26762467,26762672,"(7144531)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",35986,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62914","OX291590.1",26763313,26764877,1564,2310,1,26762313,26765877,401,32.7,1.9,1.9,26762467,26762672,"(7144531)","+","ATLINEIII","LINE/unknown","4787",4992,"(416)",35986,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62930","OX291590.1",26770752,26772911,2159,2691.25,1,26769752,26773911,837,8.2,2.7,0,26770240,26770349,"(7136854)","C","AtSB3","SINE/tRNA","(0)",303,"191",35987,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G62930","OX291590.1",26770752,26772911,2159,2691.25,1,26769752,26773911,286,24.4,0.8,0,26773189,26773279,"(7133924)","+","ATCOPIA24I","LTR/Copia","2731",2825,"(1882)",35988,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G41170","OX291594.1",20029908,20032006,2098,2623.75,1,20028908,20033006,1710,10.1,18.1,0.2,20032197,20032593,"(10435747)","+","ATREP21","DNA/Helitron","1",468,"(16)",143839,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22040","OX291592.1",7795372,7796317,945,1181.25,1,7794372,7797317,698,18.4,0.6,5.7,7796929,7797095,"(19007674)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",69166,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22050","OX291592.1",7797527,7798883,1356,1698.75,1,7796527,7799883,698,18.4,0.6,5.7,7796929,7797095,"(19007674)","+","TE_00000655_LTR","LTR/unknown","1",159,"(197)",69166,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22050","OX291592.1",7797527,7798883,1356,1698.75,1,7796527,7799883,3519,7.4,5.3,0.3,7799079,7799603,"(19005166)","C","TE_00000295","DNA/Helitron","(0)",1459,"908",69170,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22050","OX291592.1",7797527,7798883,1356,1698.75,1,7796527,7799883,4007,4.5,2.2,0.5,7799604,7800158,"(19004611)","+","ATREP2","DNA/Helitron","1",564,"(0)",69171,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22053","OX291592.1",7800975,7802068,1093,1367.5,1,7799975,7803068,4007,4.5,2.2,0.5,7799604,7800158,"(19004611)","+","ATREP2","DNA/Helitron","1",564,"(0)",69171,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22053","OX291592.1",7800975,7802068,1093,1367.5,1,7799975,7803068,923,5.5,0,0,7800174,7800301,"(19004468)","C","TE_00000365","DNA/Helitron","(578)",587,"460",69172,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G22053","OX291592.1",7800975,7802068,1093,1367.5,1,7799975,7803068,329,19.8,1.1,4.6,7800295,7800384,"(19004385)","C","ATREP13","DNA/Helitron","(561)",87,"1",69173,"*"
"GCA_946406735.1_BARA-C-3.genomic","AT2G29350","OX291591.1",15798121,15799763,1642,2053.75,1,15797121,15800763,298,30.5,0,10.1,15797518,15797681,"(7071255)","C","ATLINE1_11","LINE/unknown","(79)",5445,"5297",62648,""
"GCA_946406735.1_BARA-C-3.genomic","AT2G29350","OX291591.1",15798121,15799763,1642,2053.75,1,15797121,15800763,366,20.2,4.8,0,15800233,15800316,"(7068620)","C","AtSB2","SINE/tRNA","(5)",166,"79",62649,""
"GCA_946406735.1_BARA-C-3.genomic","AT2G29360","OX291591.1",15800974,15802507,1533,1916.25,1,15799974,15803507,366,20.2,4.8,0,15800233,15800316,"(7068620)","C","AtSB2","SINE/tRNA","(5)",166,"79",62649,""
"GCA_946406735.1_BARA-C-3.genomic","AT2G15010","OX291591.1",9685703,9686570,867,1095,1,9684703,9687570,912,15.8,22.7,2,9685009,9685325,"(13183611)","+","ATCOPIA78LTR","LTR/Copia","1",382,"(58)",58997,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G36910","OX291594.1",18068426,18069538,1112,1401.25,1,18067426,18070538,2781,7.9,0.6,0,18067522,18067875,"(12400465)","C","ATCOPIN_LTR","LTR/unknown","(0)",356,"1",142451,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G36910","OX291594.1",18068426,18069538,1112,1401.25,1,18067426,18070538,388,24.7,1.4,3.6,18070337,18070479,"(12397861)","C","ATHILA4D_LTR","LTR/Ty3","(65)",1100,"961",142453,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G04110","OX291593.1",2510192,2511599,1407,1780,1,2509192,2512599,2348,14.3,0.5,1,2510978,2511387,"(19362339)","C","ATCOPIA44LTR","LTR/Copia","(0)",502,"95",96240,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G04110","OX291593.1",2510192,2511599,1407,1780,1,2509192,2512599,1277,11.6,6,1.2,2511398,2511632,"(19362094)","+","ATCOPIA34_LTR","LTR/Copia","1",246,"(0)",96241,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G04110","OX291593.1",2510192,2511599,1407,1780,1,2509192,2512599,238,14.3,1.7,3.5,2511632,2511689,"(19362037)","+","ATCOPIA34_I","LTR/Copia","1",57,"(4203)",96241,"*"
"GCA_946406735.1_BARA-C-3.genomic","AT4G04110","OX291593.1",2510192,2511599,1407,1780,1,2509192,2512599,557,21.2,0.7,0,2511797,2511933,"(19361793)","+","ATCOPIA34_I","LTR/Copia","40",177,"(4083)",96241,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G04110","OX291593.1",2510192,2511599,1407,1780,1,2509192,2512599,1436,24,3.5,10.5,2512335,2512883,"(19360843)","+","ATCOPIA34_I","LTR/Copia","661",1174,"(3086)",96241,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19720","OX291593.1",13918759,13920600,1841,2303.75,1,13917759,13921600,380,27.9,1.2,0,13919724,13919809,"(7953917)","C","AtSB2","SINE/tRNA","(28)",143,"57",115072,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19730","OX291593.1",13922473,13923585,1112,1390,1,13921473,13924585,579,23.3,1.8,1.8,13924398,13924563,"(7949163)","C","TE_00000329_LTR","LTR/Gypsy","(62)",1026,"861",115076,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19730","OX291593.1",13922473,13923585,1112,1390,1,13921473,13924585,328,15.6,1.3,9.7,13924554,13924631,"(7949095)","C","TE_00001037_LTR","LTR/Gypsy","(193)",729,"658",115077,"*"
"GCA_946406735.1_BARA-C-3.genomic","AT4G19750","OX291593.1",13937729,13939173,1444,1807.5,1,13936729,13940173,459,32.2,1.9,0.6,13937102,13937257,"(7936469)","C","AtSB4","SINE/tRNA","(1)",158,"1",115085,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19750","OX291593.1",13937729,13939173,1444,1807.5,1,13936729,13940173,2025,24.4,5.6,4.8,13940108,13940932,"(7932794)","C","ATHILA4D_LTR","LTR/Ty3","(64)",1101,"271",115088,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19770","OX291593.1",13945250,13946142,892,1116.25,1,13944250,13947142,1143,15.9,0.5,0.5,13946766,13946980,"(7926746)","C","ATCOPIA1LTR","LTR/Copia","(0)",215,"1",115092,""
"GCA_946406735.1_BARA-C-3.genomic","AT4G19770","OX291593.1",13945250,13946142,892,1116.25,1,13944250,13947142,7574,6,0.5,0,13946981,13947927,"(7925799)","C","ATCOPIA1I","LTR/Copia","(0)",4709,"3758",115093,""
"GCA_946406735.1_BARA-C-3.genomic","AT3G60700","OX291592.1",25831094,25832170,1076,1340,1,25830094,25833170,1680,31.6,3.8,4.2,25832539,25833706,"(971063)","+","ATLINEIII","LINE/unknown","4246",5408,"(0)",94210,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G39330","OX291594.1",19287472,19289627,2155,2683.75,1,19286472,19290627,457,19.6,4.9,7.9,19286846,19286989,"(11181351)","+","HELITRON1","DNA/Helitron","5715",5854,"(9955)",143341,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G33220","OX291590.1",11842897,11843934,1037,1260,1,11841897,11844934,431,32.2,2.9,2.9,11841934,11842138,"(22065065)","+","ATLINEIII","LINE/unknown","4788",4992,"(416)",5342,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G33220","OX291590.1",11842897,11843934,1037,1260,1,11841897,11844934,267,20,1.3,2.6,11842232,11842308,"(22064895)","+","ATLINE1_3A","LINE/L1","2",77,"(253)",5343,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G33220","OX291590.1",11842897,11843934,1037,1260,1,11841897,11844934,233,21.1,2.6,1.3,11842535,11842611,"(22064592)","+","ATLINE2","LINE/L1","5241",5318,"(0)",5344,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34792","OX291590.1",12689598,12689984,386,486.25,1,12688598,12690984,304,20.5,8.4,0,12690451,12690533,"(21216670)","+","TE_00001620_LTR","LTR/Gypsy","25",114,"(189)",5992,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34795","OX291590.1",12693010,12693497,487,610,2,12692010,12694497,264,22.2,0,1.4,12693878,12693950,"(21213253)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5993,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34800","OX291590.1",12696531,12696809,278,348.75,3,12695531,12697809,295,20.8,0,1.4,12697290,12697362,"(21209841)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5995,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34805","OX291590.1",12699958,12700231,273,348.75,4,12698958,12701231,268,23.5,0,0,12700713,12700780,"(21206423)","+","TE_00001620_LTR","LTR/Gypsy","46",113,"(190)",5997,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34795","OX291590.1",12689598,12690084,486,610,1,12688598,12691084,304,20.5,8.4,0,12690451,12690533,"(21216670)","+","TE_00001620_LTR","LTR/Gypsy","25",114,"(189)",5992,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34800","OX291590.1",12693119,12693397,278,348.75,2,12692119,12694397,264,22.2,0,1.4,12693878,12693950,"(21213253)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5993,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34800","OX291590.1",12689706,12689984,278,348.75,1,12688706,12690984,304,20.5,8.4,0,12690451,12690533,"(21216670)","+","TE_00001620_LTR","LTR/Gypsy","25",114,"(189)",5992,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34825","OX291590.1",12699844,12700327,483,605,4,12698844,12701327,268,23.5,0,0,12700713,12700780,"(21206423)","+","TE_00001620_LTR","LTR/Gypsy","46",113,"(190)",5997,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34825","OX291590.1",12696422,12696905,483,605,3,12695422,12697905,295,20.8,0,1.4,12697290,12697362,"(21209841)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5995,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34830","OX291590.1",12699844,12700331,487,610,4,12698844,12701331,268,23.5,0,0,12700713,12700780,"(21206423)","+","TE_00001620_LTR","LTR/Gypsy","46",113,"(190)",5997,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34825","OX291590.1",12693010,12693493,483,605,2,12692010,12694493,264,22.2,0,1.4,12693878,12693950,"(21213253)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5993,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34830","OX291590.1",12696422,12696909,487,610,3,12695422,12697909,295,20.8,0,1.4,12697290,12697362,"(21209841)","+","TE_00001620_LTR","LTR/Gypsy","46",117,"(186)",5995,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34840","OX291590.1",12699958,12700171,213,330,4,12698958,12701171,268,23.5,0,0,12700713,12700780,"(21206423)","+","TE_00001620_LTR","LTR/Gypsy","46",113,"(190)",5997,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G34825","OX291590.1",12689598,12690080,482,605,1,12688598,12691080,304,20.5,8.4,0,12690451,12690533,"(21216670)","+","TE_00001620_LTR","LTR/Gypsy","25",114,"(189)",5992,""
"GCA_946406735.1_BARA-C-3.genomic","AT1G35035","OX291590.1",12699953,12700231,278,348.75,4,12698953,12701231,268,23.5,0,0,12700713,12700780,"(21206423)","+","TE_00001620_LTR","LTR/Gypsy","46",113,"(190)",5997,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G44430","OX291594.1",21466491,21467149,658,822.5,1,21465491,21468149,1828,8.4,5.5,0,21465264,21465573,"(9002767)","+","HELITRONY3","DNA/Helitron","1958",2284,"(2882)",144683,""
"GCA_946406735.1_BARA-C-3.genomic","AT5G44430","OX291594.1",21466491,21467149,658,822.5,1,21465491,21468149,280,22.1,1.1,4.6,21465574,21465663,"(9002677)","+","ATREP13","DNA/Helitron","1",87,"(561)",144684,"*"
