"","assembly","gene","scaffold","start","end","length","max_length","copy"
"1420","GCA_036927475.1_ASM3692747v1_genomic","AT2G15560","CM072563.1",10157574,10159922,2348,2937.5,1
"1520","GCA_036927475.1_ASM3692747v1_genomic","AT3G27310","CM072564.1",10101042,10103196,2154,2693.75,1
"1620","GCA_036927475.1_ASM3692747v1_genomic","AT5G42950","CM072566.1",21647104,21654210,7106,8893.75,1
"1720","GCA_036927475.1_ASM3692747v1_genomic","AT5G47380","CM072566.1",23616216,23619590,3374,4223.75,1
"1820","GCA_036927475.1_ASM3692747v1_genomic","AT3G06035","CM072564.1",1824377,1825782,1405,1757.5,1
"1920","GCA_036927475.1_ASM3692747v1_genomic","AT2G38310","CM072563.1",19533395,19534833,1438,1798.75,1
"2020","GCA_036927475.1_ASM3692747v1_genomic","AT1G27460","CM072562.1",9459992,9463154,3162,3908.75,1
"2124","GCA_036927475.1_ASM3692747v1_genomic","AT2G45320","CM072563.1",22185320,22187401,2081,2602.5,1
"2222","GCA_036927475.1_ASM3692747v1_genomic","AT1G30480","CM072562.1",10723515,10726211,2696,3380,1
"2320","GCA_036927475.1_ASM3692747v1_genomic","AT3G13840","CM072564.1",4586333,4588081,1748,2186.25,1
"2420","GCA_036927475.1_ASM3692747v1_genomic","AT5G38520","CM072566.1",19810626,19812753,2127,2678.75,1
"2520","GCA_036927475.1_ASM3692747v1_genomic","AT2G22260","CM072563.1",12892132,12894775,2643,3305,1
"2620","GCA_036927475.1_ASM3692747v1_genomic","AT1G49470","CM072562.1",20743901,20745187,1286,1608.75,1
"2720","GCA_036927475.1_ASM3692747v1_genomic","AT1G70560","CM072562.1",29175001,29177799,2798,3497.5,1
"2820","GCA_036927475.1_ASM3692747v1_genomic","AT3G10985","CM072564.1",3483281,3484670,1389,1805,1
"2920","GCA_036927475.1_ASM3692747v1_genomic","AT4G36390","CM072565.1",19911183,19913872,2689,3343.75,1
"3020","GCA_036927475.1_ASM3692747v1_genomic","AT4G34270","CM072565.1",19120630,19123075,2445,3075,1
"3124","GCA_036927475.1_ASM3692747v1_genomic","AT5G50000","CM072566.1",24744522,24747319,2797,3497.5,1
"3222","GCA_036927475.1_ASM3692747v1_genomic","AT1G30580","CM072562.1",10764241,10768200,3959,4953.75,1
"3319","GCA_036927475.1_ASM3692747v1_genomic","AT1G20070","CM072562.1",6995068,6996224,1156,1446.25,1
"3420","GCA_036927475.1_ASM3692747v1_genomic","AT3G25440","CM072564.1",9246512,9248311,1799,2273.75,1
"3520","GCA_036927475.1_ASM3692747v1_genomic","AT5G43680","CM072566.1",21965039,21966894,1855,2321.25,1
"3620","GCA_036927475.1_ASM3692747v1_genomic","AT1G67320","CM072562.1",27739242,27743064,3822,4778.75,1
"3720","GCA_036927475.1_ASM3692747v1_genomic","AT2G44950","CM072563.1",22049556,22056031,6475,8097.5,1
"3820","GCA_036927475.1_ASM3692747v1_genomic","AT5G24520","CM072566.1",8442686,8445216,2530,3163.75,1
"3920","GCA_036927475.1_ASM3692747v1_genomic","AT5G56890","CM072566.1",27386624,27392206,5582,6991.25,1
"4020","GCA_036927475.1_ASM3692747v1_genomic","AT1G24460","CM072562.1",8666325,8673100,6775,8472.5,1
"4124","GCA_036927475.1_ASM3692747v1_genomic","AT2G28800","CM072563.1",15795054,15798284,3230,4060,1
"4221","GCA_036927475.1_ASM3692747v1_genomic","AT5G13940","CM072566.1",4496730,4502184,5454,6863.75,1
"4518","GCA_036927475.1_ASM3692747v1_genomic","AT1G19220","CM072562.1",6679372,6684800,5428,6813.75,1
"4620","GCA_036927475.1_ASM3692747v1_genomic","AT5G01220","CM072566.1",97419,101009,3590,4468.75,1
"4720","GCA_036927475.1_ASM3692747v1_genomic","AT1G02460","CM072562.1",516336,519122,2786,3507.5,1
"4820","GCA_036927475.1_ASM3692747v1_genomic","AT1G04110","CM072562.1",1085117,1087629,2512,3141.25,1
"4920","GCA_036927475.1_ASM3692747v1_genomic","AT4G01880","CM072565.1",889841,892114,2273,2842.5,1
"5016","GCA_036927475.1_ASM3692747v1_genomic","AT2G24430","CM072563.1",13820025,13823150,3125,3911.25,1
"5115","GCA_036927475.1_ASM3692747v1_genomic","AT5G47870","CM072566.1",23777847,23779348,1501,1877.5,1
"1105","GCA_036927485.1_ASM3692748v1_genomic","AT2G27810","CM072578.1",15250465,15254722,4257,5322.5,1
"2105","GCA_036927485.1_ASM3692748v1_genomic","AT5G40530","CM072581.1",20462423,20464291,1868,2313.75,1
"3105","GCA_036927485.1_ASM3692748v1_genomic","AT3G26115","CM072579.1",9494137,9496340,2203,2787.5,1
"4100","GCA_036927485.1_ASM3692748v1_genomic","AT1G26750","CM072577.1",9141904,9143321,1417,1772.5,1
"529","GCA_036927485.1_ASM3692748v1_genomic","AT4G17540","CM072580.1",15701620,15703614,1994,2493.75,1
"621","GCA_036927485.1_ASM3692748v1_genomic","AT4G23950","CM072580.1",18372907,18375407,2500,3126.25,1
"721","GCA_036927485.1_ASM3692748v1_genomic","AT2G38360","CM072578.1",19485266,19486545,1279,1598.75,1
"821","GCA_036927485.1_ASM3692748v1_genomic","AT3G11090","CM072579.1",3494245,3495171,926,1158.75,1
"921","GCA_036927485.1_ASM3692748v1_genomic","AT5G24890","CM072581.1",8595252,8597008,1756,2190,1
"1021","GCA_036927485.1_ASM3692748v1_genomic","AT5G27970","CM072581.1",10082550,10093891,11341,14170,1
"1125","GCA_036927485.1_ASM3692748v1_genomic","AT1G49590","CM072577.1",20370413,20372402,1989,2487.5,1
"1223","GCA_036927485.1_ASM3692748v1_genomic","AT5G46910","CM072581.1",23258258,23263357,5099,6301.25,1
"1321","GCA_036927485.1_ASM3692748v1_genomic","AT1G77300","CM072577.1",31128892,31138411,9519,11916.25,1
"1421","GCA_036927485.1_ASM3692748v1_genomic","AT2G15560","CM072578.1",10151208,10153529,2321,2937.5,1
"1521","GCA_036927485.1_ASM3692748v1_genomic","AT3G27310","CM072579.1",10053303,10055456,2153,2693.75,1
"1621","GCA_036927485.1_ASM3692748v1_genomic","AT5G42950","CM072581.1",21496012,21503118,7106,8893.75,1
"1721","GCA_036927485.1_ASM3692748v1_genomic","AT5G47380","CM072581.1",23433156,23436534,3378,4223.75,1
"1821","GCA_036927485.1_ASM3692748v1_genomic","AT3G06035","CM072579.1",1845486,1846891,1405,1757.5,1
"1921","GCA_036927485.1_ASM3692748v1_genomic","AT2G38310","CM072578.1",19465804,19467242,1438,1798.75,1
"2021","GCA_036927485.1_ASM3692748v1_genomic","AT1G27460","CM072577.1",9424484,9427610,3126,3908.75,1
"2125","GCA_036927485.1_ASM3692748v1_genomic","AT2G45320","CM072578.1",22090089,22092170,2081,2602.5,1
"2223","GCA_036927485.1_ASM3692748v1_genomic","AT1G30480","CM072577.1",10688157,10690860,2703,3380,1
"2321","GCA_036927485.1_ASM3692748v1_genomic","AT3G13840","CM072579.1",4551057,4552805,1748,2186.25,1
"2421","GCA_036927485.1_ASM3692748v1_genomic","AT5G38520","CM072581.1",19652507,19654648,2141,2678.75,1
"2521","GCA_036927485.1_ASM3692748v1_genomic","AT2G22260","CM072578.1",12842161,12844804,2643,3305,1
"2621","GCA_036927485.1_ASM3692748v1_genomic","AT1G49470","CM072577.1",20326087,20327373,1286,1608.75,1
"2721","GCA_036927485.1_ASM3692748v1_genomic","AT1G70560","CM072577.1",28692620,28695419,2799,3497.5,1
"2821","GCA_036927485.1_ASM3692748v1_genomic","AT3G10985","CM072579.1",3461542,3462957,1415,1805,1
"2921","GCA_036927485.1_ASM3692748v1_genomic","AT4G36390","CM072580.1",23123986,23126660,2674,3343.75,1
"3021","GCA_036927485.1_ASM3692748v1_genomic","AT4G34270","CM072580.1",22323605,22326054,2449,3075,1
"3125","GCA_036927485.1_ASM3692748v1_genomic","AT5G50000","CM072581.1",24557879,24560675,2796,3497.5,1
"3223","GCA_036927485.1_ASM3692748v1_genomic","AT1G30580","CM072577.1",10728785,10732712,3927,4953.75,1
"3320","GCA_036927485.1_ASM3692748v1_genomic","AT1G20070","CM072577.1",6958703,6959859,1156,1446.25,1
"3421","GCA_036927485.1_ASM3692748v1_genomic","AT3G25440","CM072579.1",9175783,9177601,1818,2273.75,1
"3521","GCA_036927485.1_ASM3692748v1_genomic","AT5G43680","CM072581.1",21796658,21798502,1844,2321.25,1
"3621","GCA_036927485.1_ASM3692748v1_genomic","AT1G67320","CM072577.1",27291431,27295253,3822,4778.75,1
"3721","GCA_036927485.1_ASM3692748v1_genomic","AT2G44950","CM072578.1",21952334,21958811,6477,8097.5,1
"3821","GCA_036927485.1_ASM3692748v1_genomic","AT5G24520","CM072581.1",8400343,8402873,2530,3163.75,1
"3921","GCA_036927485.1_ASM3692748v1_genomic","AT5G56890","CM072581.1",27222246,27227836,5590,6991.25,1
"4021","GCA_036927485.1_ASM3692748v1_genomic","AT1G24460","CM072577.1",8636493,8643271,6778,8472.5,1
"4125","GCA_036927485.1_ASM3692748v1_genomic","AT2G28800","CM072578.1",15754847,15758105,3258,4060,1
"4222","GCA_036927485.1_ASM3692748v1_genomic","AT5G13940","CM072581.1",4492351,4497841,5490,6863.75,1
"4519","GCA_036927485.1_ASM3692748v1_genomic","AT1G19220","CM072577.1",6637724,6643172,5448,6813.75,1
"4621","GCA_036927485.1_ASM3692748v1_genomic","AT5G01220","CM072581.1",85837,89411,3574,4468.75,1
"4721","GCA_036927485.1_ASM3692748v1_genomic","AT1G02460","CM072577.1",506524,509339,2815,3507.5,1
"4821","GCA_036927485.1_ASM3692748v1_genomic","AT1G04110","CM072577.1",1069782,1072294,2512,3141.25,1
"4921","GCA_036927485.1_ASM3692748v1_genomic","AT4G01880","CM072580.1",2829011,2831283,2272,2842.5,1
"5017","GCA_036927485.1_ASM3692748v1_genomic","AT2G24430","CM072578.1",13767603,13770710,3107,3911.25,1
"5116","GCA_036927485.1_ASM3692748v1_genomic","AT5G47870","CM072581.1",23596398,23597899,1501,1877.5,1
"1106","GCA_036927505.1_ASM3692750v1_genomic","AT2G27810","CM072573.1",13576353,13580624,4271,5322.5,1
"2106","GCA_036927505.1_ASM3692750v1_genomic","AT5G40530","CM072576.1",19319068,19320935,1867,2313.75,1
"3106","GCA_036927505.1_ASM3692750v1_genomic","AT3G26115","CM072574.1",9549281,9551510,2229,2787.5,1
"4101","GCA_036927505.1_ASM3692750v1_genomic","AT1G26750","CM072572.1",9128756,9130173,1417,1772.5,1
"530","GCA_036927505.1_ASM3692750v1_genomic","AT4G17540","CM072575.1",12280706,12282692,1986,2493.75,1
"622","GCA_036927505.1_ASM3692750v1_genomic","AT4G23950","CM072575.1",14936188,14938688,2500,3126.25,1
"722","GCA_036927505.1_ASM3692750v1_genomic","AT2G38360","CM072573.1",17780605,17781883,1278,1598.75,1
"822","GCA_036927505.1_ASM3692750v1_genomic","AT3G11090","CM072574.1",3521890,3522816,926,1158.75,1
"922","GCA_036927505.1_ASM3692750v1_genomic","AT5G24890","CM072576.1",8573266,8575020,1754,2190,1
"1022","GCA_036927505.1_ASM3692750v1_genomic","AT5G27970","CM072576.1",10074263,10085597,11334,14170,1
"1126","GCA_036927505.1_ASM3692750v1_genomic","AT1G49590","CM072572.1",20327680,20329669,1989,2487.5,1
"1224","GCA_036927505.1_ASM3692750v1_genomic","AT5G46910","CM072576.1",22076866,22081915,5049,6301.25,1
"1322","GCA_036927505.1_ASM3692750v1_genomic","AT1G77300","CM072572.1",31293649,31303169,9520,11916.25,1
"1422","GCA_036927505.1_ASM3692750v1_genomic","AT2G15560","CM072573.1",8397792,8400143,2351,2937.5,1
"1522","GCA_036927505.1_ASM3692750v1_genomic","AT3G27310","CM072574.1",10088873,10091026,2153,2693.75,1
"1622","GCA_036927505.1_ASM3692750v1_genomic","AT5G42950","CM072576.1",20326495,20333601,7106,8893.75,1
"1722","GCA_036927505.1_ASM3692750v1_genomic","AT5G47380","CM072576.1",22251667,22255046,3379,4223.75,1
"1822","GCA_036927505.1_ASM3692750v1_genomic","AT3G06035","CM072574.1",1826714,1828119,1405,1757.5,1
"1922","GCA_036927505.1_ASM3692750v1_genomic","AT2G38310","CM072573.1",17760834,17762274,1440,1798.75,1
"2022","GCA_036927505.1_ASM3692750v1_genomic","AT1G27460","CM072572.1",9407848,9410974,3126,3908.75,1
"2126","GCA_036927505.1_ASM3692750v1_genomic","AT2G45320","CM072573.1",20394029,20396110,2081,2602.5,1
"2224","GCA_036927505.1_ASM3692750v1_genomic","AT1G30480","CM072572.1",10667365,10670067,2702,3380,1
"2322","GCA_036927505.1_ASM3692750v1_genomic","AT3G13840","CM072574.1",4582617,4584365,1748,2186.25,1
"2422","GCA_036927505.1_ASM3692750v1_genomic","AT5G38520","CM072576.1",18459796,18461924,2128,2678.75,1
"2522","GCA_036927505.1_ASM3692750v1_genomic","AT2G22260","CM072573.1",11176965,11179595,2630,3305,1
"2622","GCA_036927505.1_ASM3692750v1_genomic","AT1G49470","CM072572.1",20283355,20284641,1286,1608.75,1
"2722","GCA_036927505.1_ASM3692750v1_genomic","AT1G70560","CM072572.1",28860702,28863499,2797,3497.5,1
"2822","GCA_036927505.1_ASM3692750v1_genomic","AT3G10985","CM072574.1",3488857,3490301,1444,1805,1
"2922","GCA_036927505.1_ASM3692750v1_genomic","AT4G36390","CM072575.1",19699313,19701987,2674,3343.75,1
"3022","GCA_036927505.1_ASM3692750v1_genomic","AT4G34270","CM072575.1",18906715,18909174,2459,3075,1
"3126","GCA_036927505.1_ASM3692750v1_genomic","AT5G50000","CM072576.1",23356668,23359465,2797,3497.5,1
"3224","GCA_036927505.1_ASM3692750v1_genomic","AT1G30580","CM072572.1",10711351,10715311,3960,4953.75,1
"3321","GCA_036927505.1_ASM3692750v1_genomic","AT1G20070","CM072572.1",6953050,6954206,1156,1446.25,1
"3422","GCA_036927505.1_ASM3692750v1_genomic","AT3G25440","CM072574.1",9240145,9241962,1817,2273.75,1
"3522","GCA_036927505.1_ASM3692750v1_genomic","AT5G43680","CM072576.1",20633332,20635041,1709,2321.25,1
"3622","GCA_036927505.1_ASM3692750v1_genomic","AT1G67320","CM072572.1",27457824,27461646,3822,4778.75,1
"3722","GCA_036927505.1_ASM3692750v1_genomic","AT2G44950","CM072573.1",20249632,20256109,6477,8097.5,1
"3822","GCA_036927505.1_ASM3692750v1_genomic","AT5G24520","CM072576.1",8382491,8384914,2423,3163.75,1
"3922","GCA_036927505.1_ASM3692750v1_genomic","AT5G56890","CM072576.1",25993373,25998965,5592,6991.25,1
"4022","GCA_036927505.1_ASM3692750v1_genomic","AT1G24460","CM072572.1",8630070,8636845,6775,8472.5,1
"4126","GCA_036927505.1_ASM3692750v1_genomic","AT2G28800","CM072573.1",14078021,14081255,3234,4060,1
"4223","GCA_036927505.1_ASM3692750v1_genomic","AT5G13940","CM072576.1",4485469,4490934,5465,6863.75,1
"4411","GCA_036927505.1_ASM3692750v1_genomic","AT1G19220","CM072572.1",6628553,6633995,5442,6813.75,1
"4520","GCA_036927505.1_ASM3692750v1_genomic","AT5G01220","CM072576.1",83828,87397,3569,4468.75,1
"4622","GCA_036927505.1_ASM3692750v1_genomic","AT1G02460","CM072572.1",512598,515394,2796,3507.5,1
"4722","GCA_036927505.1_ASM3692750v1_genomic","AT1G04110","CM072572.1",1077601,1080113,2512,3141.25,1
"4822","GCA_036927505.1_ASM3692750v1_genomic","AT4G01880","CM072575.1",997928,1000200,2272,2842.5,1
"4922","GCA_036927505.1_ASM3692750v1_genomic","AT2G24430","CM072573.1",12111833,12114953,3120,3911.25,1
"5018","GCA_036927505.1_ASM3692750v1_genomic","AT5G47870","CM072576.1",22414530,22416032,1502,1877.5,1
"1107","GCA_036936705.1_ASM3693670v1_genomic","AT2G27810","CP137947.1",15220955,15225225,4270,5322.5,1
"2107","GCA_036936705.1_ASM3693670v1_genomic","AT5G40530","CP137950.1",20507065,20508932,1867,2313.75,1
"3107","GCA_036936705.1_ASM3693670v1_genomic","AT3G26115","CP137948.1",9513431,9515660,2229,2787.5,1
"4102","GCA_036936705.1_ASM3693670v1_genomic","AT1G26750","CP137946.1",9126695,9128112,1417,1772.5,1
"531","GCA_036936705.1_ASM3693670v1_genomic","AT4G17540","CP137949.1",14141172,14143166,1994,2493.75,1
"623","GCA_036936705.1_ASM3693670v1_genomic","AT4G23950","CP137949.1",16834960,16837460,2500,3126.25,1
"723","GCA_036936705.1_ASM3693670v1_genomic","AT2G38360","CP137947.1",19424205,19425483,1278,1598.75,1
"823","GCA_036936705.1_ASM3693670v1_genomic","AT3G11090","CP137948.1",3477958,3478884,926,1158.75,1
"923","GCA_036936705.1_ASM3693670v1_genomic","AT5G24890","CP137950.1",8586346,8588097,1751,2190,1
"1023","GCA_036936705.1_ASM3693670v1_genomic","AT5G27970","CP137950.1",10025203,10036544,11341,14170,1
"1127","GCA_036936705.1_ASM3693670v1_genomic","AT1G49590","CP137946.1",22639045,22641046,2001,2487.5,1
"1225","GCA_036936705.1_ASM3693670v1_genomic","AT5G46910","CP137950.1",23263778,23268827,5049,6301.25,1
"1323","GCA_036936705.1_ASM3693670v1_genomic","AT1G77300","CP137946.1",33363751,33373275,9524,11916.25,1
"1423","GCA_036936705.1_ASM3693670v1_genomic","AT2G15560","CP137947.1",10104772,10107093,2321,2937.5,1
"1523","GCA_036936705.1_ASM3693670v1_genomic","AT3G27310","CP137948.1",10070370,10072523,2153,2693.75,1
"1623","GCA_036936705.1_ASM3693670v1_genomic","AT5G42950","CP137950.1",21477801,21484915,7114,8893.75,1
"1723","GCA_036936705.1_ASM3693670v1_genomic","AT5G47380","CP137950.1",23441168,23444545,3377,4223.75,1
"1823","GCA_036936705.1_ASM3693670v1_genomic","AT3G06035","CP137948.1",1831440,1832845,1405,1757.5,1
"1923","GCA_036936705.1_ASM3693670v1_genomic","AT2G38310","CP137947.1",19404747,19406185,1438,1798.75,1
"2023","GCA_036936705.1_ASM3693670v1_genomic","AT1G27460","CP137946.1",9410376,9413502,3126,3908.75,1
"2127","GCA_036936705.1_ASM3693670v1_genomic","AT2G45320","CP137947.1",22038584,22040664,2080,2602.5,1
"2225","GCA_036936705.1_ASM3693670v1_genomic","AT1G30480","CP137946.1",10718765,10721461,2696,3380,1
"2323","GCA_036936705.1_ASM3693670v1_genomic","AT3G13840","CP137948.1",4536498,4538246,1748,2186.25,1
"2423","GCA_036936705.1_ASM3693670v1_genomic","AT5G38520","CP137950.1",19693678,19695815,2137,2678.75,1
"2523","GCA_036936705.1_ASM3693670v1_genomic","AT2G22260","CP137947.1",12787126,12789769,2643,3305,1
"2623","GCA_036936705.1_ASM3693670v1_genomic","AT1G49470","CP137946.1",22593755,22595041,1286,1608.75,1
"2723","GCA_036936705.1_ASM3693670v1_genomic","AT1G70560","CP137946.1",30927364,30930159,2795,3497.5,1
"2823","GCA_036936705.1_ASM3693670v1_genomic","AT3G10985","CP137948.1",3445801,3447241,1440,1805,1
"2923","GCA_036936705.1_ASM3693670v1_genomic","AT4G36390","CP137949.1",21609109,21611783,2674,3343.75,1
"3023","GCA_036936705.1_ASM3693670v1_genomic","AT4G34270","CP137949.1",20812612,20815072,2460,3075,1
"3127","GCA_036936705.1_ASM3693670v1_genomic","AT5G50000","CP137950.1",24562021,24564820,2799,3497.5,1
"3225","GCA_036936705.1_ASM3693670v1_genomic","AT1G30580","CP137946.1",10759983,10763910,3927,4953.75,1
"3322","GCA_036936705.1_ASM3693670v1_genomic","AT1G20070","CP137946.1",6949389,6950545,1156,1446.25,1
"3423","GCA_036936705.1_ASM3693670v1_genomic","AT3G25440","CP137948.1",9205721,9207539,1818,2273.75,1
"3523","GCA_036936705.1_ASM3693670v1_genomic","AT5G43680","CP137950.1",21794934,21796581,1647,2321.25,1
"3623","GCA_036936705.1_ASM3693670v1_genomic","AT1G67320","CP137946.1",29512101,29515924,3823,4778.75,1
"3723","GCA_036936705.1_ASM3693670v1_genomic","AT2G44950","CP137947.1",21900674,21907151,6477,8097.5,1
"3823","GCA_036936705.1_ASM3693670v1_genomic","AT5G24520","CP137950.1",8399046,8401576,2530,3163.75,1
"3923","GCA_036936705.1_ASM3693670v1_genomic","AT5G56890","CP137950.1",27188017,27193607,5590,6991.25,1
"4023","GCA_036936705.1_ASM3693670v1_genomic","AT1G24460","CP137946.1",8619835,8626611,6776,8472.5,1
"4127","GCA_036936705.1_ASM3693670v1_genomic","AT2G28800","CP137947.1",15724860,15728094,3234,4060,1
"4224","GCA_036936705.1_ASM3693670v1_genomic","AT5G13940","CP137950.1",4493808,4499298,5490,6863.75,1
"4521","GCA_036936705.1_ASM3693670v1_genomic","AT1G19220","CP137946.1",6619174,6624616,5442,6813.75,1
"4623","GCA_036936705.1_ASM3693670v1_genomic","AT5G01220","CP137950.1",81231,84806,3575,4468.75,1
"4723","GCA_036936705.1_ASM3693670v1_genomic","AT1G02460","CP137946.1",512639,515437,2798,3507.5,1
"4823","GCA_036936705.1_ASM3693670v1_genomic","AT1G04110","CP137946.1",1074954,1077466,2512,3141.25,1
"4923","GCA_036936705.1_ASM3693670v1_genomic","AT4G01880","CP137949.1",1015443,1017716,2273,2842.5,1
"5019","GCA_036936705.1_ASM3693670v1_genomic","AT2G24430","CP137947.1",13735012,13738130,3118,3911.25,1
"5117","GCA_036936705.1_ASM3693670v1_genomic","AT5G47870","CP137950.1",23604389,23605890,1501,1877.5,1
"1108","GCA_036936715.1_ASM3693671v1_genomic","AT2G27810","CP137952.1",14357015,14361285,4270,5322.5,1
"2108","GCA_036936715.1_ASM3693671v1_genomic","AT5G40530","CP137955.1",19618162,19620029,1867,2313.75,1
"3108","GCA_036936715.1_ASM3693671v1_genomic","AT3G26115","CP137953.1",9517361,9519590,2229,2787.5,1
"4103","GCA_036936715.1_ASM3693671v1_genomic","AT1G26750","CP137951.1",9175533,9176950,1417,1772.5,1
"532","GCA_036936715.1_ASM3693671v1_genomic","AT4G17540","CP137954.1",14171910,14173904,1994,2493.75,1
"624","GCA_036936715.1_ASM3693671v1_genomic","AT4G23950","CP137954.1",16737019,16739528,2509,3126.25,1
"724","GCA_036936715.1_ASM3693671v1_genomic","AT2G38360","CP137952.1",18563611,18564890,1279,1598.75,1
"824","GCA_036936715.1_ASM3693671v1_genomic","AT3G11090","CP137953.1",3503268,3504194,926,1158.75,1
"924","GCA_036936715.1_ASM3693671v1_genomic","AT5G24890","CP137955.1",8664912,8666660,1748,2190,1
"1024","GCA_036936715.1_ASM3693671v1_genomic","AT5G27970","CP137955.1",10171204,10182541,11337,14170,1
"1128","GCA_036936715.1_ASM3693671v1_genomic","AT1G49590","CP137951.1",20885349,20887338,1989,2487.5,1
"1226","GCA_036936715.1_ASM3693671v1_genomic","AT5G46910","CP137955.1",22414986,22420025,5039,6301.25,1
"1324","GCA_036936715.1_ASM3693671v1_genomic","AT1G77300","CP137951.1",31598460,31607978,9518,11916.25,1
"1424","GCA_036936715.1_ASM3693671v1_genomic","AT2G15560","CP137952.1",9273424,9275745,2321,2937.5,1
"1524","GCA_036936715.1_ASM3693671v1_genomic","AT3G27310","CP137953.1",10058879,10061033,2154,2693.75,1
"1624","GCA_036936715.1_ASM3693671v1_genomic","AT5G42950","CP137955.1",20626500,20633616,7116,8893.75,1
"1724","GCA_036936715.1_ASM3693671v1_genomic","AT5G47380","CP137955.1",22591809,22595187,3378,4223.75,1
"1824","GCA_036936715.1_ASM3693671v1_genomic","AT3G06035","CP137953.1",1842299,1843705,1406,1757.5,1
"1924","GCA_036936715.1_ASM3693671v1_genomic","AT2G38310","CP137952.1",18544151,18545586,1435,1798.75,1
"2024","GCA_036936715.1_ASM3693671v1_genomic","AT2G21100","CP137952.1",11531241,11532516,1275,1592.5,1
"2128","GCA_036936715.1_ASM3693671v1_genomic","AT1G27460","CP137951.1",9476659,9479784,3125,3908.75,1
"2226","GCA_036936715.1_ASM3693671v1_genomic","AT2G45320","CP137952.1",21186762,21188843,2081,2602.5,1
"2324","GCA_036936715.1_ASM3693671v1_genomic","AT1G30480","CP137951.1",10785079,10787782,2703,3380,1
"2424","GCA_036936715.1_ASM3693671v1_genomic","AT3G13840","CP137953.1",4555923,4557671,1748,2186.25,1
"2524","GCA_036936715.1_ASM3693671v1_genomic","AT5G38520","CP137955.1",18802957,18805082,2125,2678.75,1
"2624","GCA_036936715.1_ASM3693671v1_genomic","AT2G22260","CP137952.1",11963043,11965686,2643,3305,1
"2724","GCA_036936715.1_ASM3693671v1_genomic","AT1G49470","CP137951.1",20841033,20842319,1286,1608.75,1
"2824","GCA_036936715.1_ASM3693671v1_genomic","AT1G70560","CP137951.1",29161818,29164615,2797,3497.5,1
"2924","GCA_036936715.1_ASM3693671v1_genomic","AT3G10985","CP137953.1",3470591,3472034,1443,1805,1
"3024","GCA_036936715.1_ASM3693671v1_genomic","AT4G36390","CP137954.1",21494665,21497339,2674,3343.75,1
"3128","GCA_036936715.1_ASM3693671v1_genomic","AT4G34270","CP137954.1",20693567,20696026,2459,3075,1
"3226","GCA_036936715.1_ASM3693671v1_genomic","AT5G50000","CP137955.1",23690432,23693229,2797,3497.5,1
"3323","GCA_036936715.1_ASM3693671v1_genomic","AT1G30580","CP137951.1",10826704,10830662,3958,4953.75,1
"3424","GCA_036936715.1_ASM3693671v1_genomic","AT1G20070","CP137951.1",6928473,6929629,1156,1446.25,1
"3524","GCA_036936715.1_ASM3693671v1_genomic","AT3G25440","CP137953.1",9208838,9210654,1816,2273.75,1
"3624","GCA_036936715.1_ASM3693671v1_genomic","AT5G43680","CP137955.1",20911945,20913801,1856,2321.25,1
"3724","GCA_036936715.1_ASM3693671v1_genomic","AT1G67320","CP137951.1",27745729,27749551,3822,4778.75,1
"3824","GCA_036936715.1_ASM3693671v1_genomic","AT2G44950","CP137952.1",21048701,21055178,6477,8097.5,1
"3924","GCA_036936715.1_ASM3693671v1_genomic","AT5G24520","CP137955.1",8478119,8480649,2530,3163.75,1
"4024","GCA_036936715.1_ASM3693671v1_genomic","AT5G56890","CP137955.1",26308598,26314185,5587,6991.25,1
"4128","GCA_036936715.1_ASM3693671v1_genomic","AT1G24460","CP137951.1",8593420,8600195,6775,8472.5,1
"4225","GCA_036936715.1_ASM3693671v1_genomic","AT2G28800","CP137952.1",14861419,14864666,3247,4060,1
"4312","GCA_036936715.1_ASM3693671v1_genomic","AT5G13940","CP137955.1",4619579,4625068,5489,6863.75,1
"4624","GCA_036936715.1_ASM3693671v1_genomic","AT1G19220","CP137951.1",6597431,6602872,5441,6813.75,1
"4724","GCA_036936715.1_ASM3693671v1_genomic","AT5G01220","CP137955.1",92358,95930,3572,4468.75,1
"4824","GCA_036936715.1_ASM3693671v1_genomic","AT1G02460","CP137951.1",510903,513714,2811,3507.5,1
"4924","GCA_036936715.1_ASM3693671v1_genomic","AT1G04110","CP137951.1",1070538,1073050,2512,3141.25,1
"5020","GCA_036936715.1_ASM3693671v1_genomic","AT4G01880","CP137954.1",967084,969356,2272,2842.5,1
"5118","GCA_036936715.1_ASM3693671v1_genomic","AT2G24430","CP137952.1",12888573,12891698,3125,3911.25,1
"5210","GCA_036936715.1_ASM3693671v1_genomic","AT5G47870","CP137955.1",22747273,22748779,1506,1877.5,1
"1109","GCA_036936845.1_ASM3693684v1_genomic","AT2G27810","CP137957.1",13442794,13447065,4271,5322.5,1
"2109","GCA_036936845.1_ASM3693684v1_genomic","AT5G40530","CP137960.1",20304162,20306029,1867,2313.75,1
"3109","GCA_036936845.1_ASM3693684v1_genomic","AT3G26115","CP137958.1",9569713,9571942,2229,2787.5,1
"4104","GCA_036936845.1_ASM3693684v1_genomic","AT1G26750","CP137956.1",9132088,9133505,1417,1772.5,1
"533","GCA_036936845.1_ASM3693684v1_genomic","AT4G17540","CP137959.1",15876228,15878222,1994,2493.75,1
