family_id	assembly	assembly_short	gene	scaffold_raw	scaffold_full	scaffold_key	start	end	length	max_length	copy_tt	copy_extract_idx	copy_header_idx	copy_header	copy_seq_len	copy_fasta	ref_header	ref_seq_len	ref_fasta	n_scaffold_full_for_key	tt_file	match_status	scaffold	copy	tt_row_order	tt_id	parse_ok	copy_id
OG0000166	al1_v2_s	al1_v2_s	AL4G15555	scaffold_4_RagTag	scaffold_4	scaffold_4	3783377	3784076	699	1347.5	1	1	1	AL4G15555_al1_v2_s_scaffold_4_copy_1	979	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15555	1078	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	40	39	True	85
OG0000166	al1_v2_s	al1_v2_s	AL4G18510	scaffold_4_RagTag	scaffold_4	scaffold_4	6169822	6171192	1370	2071.25	2	1	1	AL4G18510_al1_v2_s_scaffold_4_copy_1	1919	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	2	41	40	True	155
OG0000166	al1_v2_s	al1_v2_s	AL4G15560	scaffold_4_RagTag	scaffold_4	scaffold_4	3783924	3785458	1534	2531.25	1	1	1	AL4G15560_al1_v2_s_scaffold_4_copy_1	2148	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15560	2025	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	42	41	True	387
OG0000166	al1_v2_s	al1_v2_s	AL4G15600	scaffold_4_RagTag	scaffold_4	scaffold_4	3827163	3827836	673	1238.75	1	1	1	AL4G15600_al1_v2_s_scaffold_4_copy_1	943	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15600	991	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	43	42	True	209
OG0000166	al1_v2_s	al1_v2_s	AL4G18480	scaffold_4_RagTag	scaffold_4	scaffold_4	6238878	6240050	1172	1476.25	2	1	1	AL4G18480_al1_v2_s_scaffold_4_copy_1	1641	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18480	1181	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	2	44	43	True	253
OG0000166	al1_v2_s	al1_v2_s	AL4G15620	scaffold_4_RagTag	scaffold_4	scaffold_4	3828361	3830142	1781	2232.5	1	1	1	AL4G15620_al1_v2_s_scaffold_4_copy_1	2494	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15620	1786	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	45	44	True	231
OG0000166	al1_v2_s	al1_v2_s	AL4G15660	scaffold_4_RagTag	scaffold_4	scaffold_4	3857158	3858631	1473	1842.5	1	1	1	AL4G15660_al1_v2_s_scaffold_4_copy_1	2063	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15660	1474	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	46	45	True	109
OG0000166	al1_v2_s	al1_v2_s	AL4G18480	scaffold_4_RagTag	scaffold_4	scaffold_4	3825488	3826233	745	1476.25	1	2	2	AL4G18480_al1_v2_s_scaffold_4_copy_2	1044	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18480	1181	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	47	46	True	254
OG0000166	al1_v2_s	al1_v2_s	AL4G18490	scaffold_4_RagTag	scaffold_4	scaffold_4	6241222	6241964	742	888.75	1	1	1	AL4G18490_al1_v2_s_scaffold_4_copy_1	1039	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18490	711	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	48	47	True	400
OG0000166	al1_v2_s	al1_v2_s	AL4G18500	scaffold_4_RagTag	scaffold_4	scaffold_4	6242833	6243852	1019	1281.25	1	1	1	AL4G18500_al1_v2_s_scaffold_4_copy_1	1427	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18500	1025	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	49	48	True	410
OG0000166	al1_v2_s	al1_v2_s	AL4G18510	scaffold_4_RagTag	scaffold_4	scaffold_4	3804275	3805673	1398	2071.25	1	2	2	AL4G18510_al1_v2_s_scaffold_4_copy_2	1958	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	50	49	True	156
OG0000166	al1_v2_s	al1_v2_s	AL4G18540	scaffold_4_RagTag	scaffold_4	scaffold_4	6266955	6271592	4637	6230.0	1	1	1	AL4G18540_al1_v2_s_scaffold_4_copy_1	6492	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18540	4984	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	51	50	True	289
OG0000166	al1_v2_s	al1_v2_s	AL4G18550	scaffold_4_RagTag	scaffold_4	scaffold_4	3774155	3775807	1652	2356.25	1	1	1	AL4G18550_al1_v2_s_scaffold_4_copy_1	2313	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18550	1885	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	52	51	True	308
OG0000166	al1_v2_s	al1_v2_s	AL4G18560	scaffold_4_RagTag	scaffold_4	scaffold_4	6273708	6275949	2241	2795.0	1	1	1	AL4G18560_al1_v2_s_scaffold_4_copy_1	3138	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18560	2236	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	53	52	True	330
OG0000166	al1_v2_s	al1_v2_s	AL4G18570	scaffold_4_RagTag	scaffold_4	scaffold_4	6276932	6278315	1383	1907.5	1	1	1	AL4G18570_al1_v2_s_scaffold_4_copy_1	1937	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18570	1526	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	54	53	True	352
OG0000166	AL27_v1	AL27_v1	AL4G14510	scaffold_4_RagTag	scaffold_4	scaffold_4	2374083	2376746	2663	2665.0	1	1	1	AL4G14510_AL27_v1_scaffold_4_copy_1	3729	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G14510	2132	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	55	54	True	371
OG0000166	AL27_v1	AL27_v1	AL4G14520	scaffold_4_RagTag	scaffold_4	scaffold_4	2376812	2378561	1749	2118.75	1	1	1	AL4G14520_AL27_v1_scaffold_4_copy_1	2449	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G14520	1695	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	56	55	True	3
OG0000166	AL27_v1	AL27_v1	AL4G14530	scaffold_4_RagTag	scaffold_4	scaffold_4	2387110	2388859	1749	2211.25	1	1	1	AL4G14530_AL27_v1_scaffold_4_copy_1	2449	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G14530	1769	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	57	56	True	24
OG0000166	AL27_v1	AL27_v1	AL4G15500	scaffold_4_RagTag	scaffold_4	scaffold_4	2772942	2777030	4088	5256.25	1	1	1	AL4G15500_AL27_v1_scaffold_4_copy_1	5724	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15500	4205	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	58	57	True	44
OG0000166	AL27_v1	AL27_v1	AL4G15530	scaffold_4_RagTag	scaffold_4	scaffold_4	2791698	2793532	1834	2537.5	1	1	1	AL4G15530_AL27_v1_scaffold_4_copy_1	2568	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15530	2030	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	59	58	True	65
OG0000166	AL27_v1	AL27_v1	AL4G15555	scaffold_4_RagTag	scaffold_4	scaffold_4	2801580	2802594	1014	1347.5	1	1	1	AL4G15555_AL27_v1_scaffold_4_copy_1	1420	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15555	1078	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	60	59	True	86
OG0000166	AL27_v1	AL27_v1	AL4G15660	scaffold_4_RagTag	scaffold_4	scaffold_4	2822105	2823322	1217	1842.5	2	1	1	AL4G15660_AL27_v1_scaffold_4_copy_1	1704	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15660	1474	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	2	61	60	True	110
OG0000166	AL27_v1	AL27_v1	AL4G18510	scaffold_4_RagTag	scaffold_4	scaffold_4	5221279	5222886	1607	2071.25	3	1	1	AL4G18510_AL27_v1_scaffold_4_copy_1	2250	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	3	62	61	True	157
OG0000166	AL27_v1	AL27_v1	AL4G15600	scaffold_4_RagTag	scaffold_4	scaffold_4	2827307	2828278	971	1238.75	1	1	1	AL4G15600_AL27_v1_scaffold_4_copy_1	1360	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15600	991	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	63	62	True	210
OG0000166	AL27_v1	AL27_v1	AL4G18480	scaffold_4_RagTag	scaffold_4	scaffold_4	5215108	5216313	1205	1476.25	2	1	1	AL4G18480_AL27_v1_scaffold_4_copy_1	1688	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18480	1181	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	2	64	63	True	255
OG0000166	AL27_v1	AL27_v1	AL4G15620	scaffold_4_RagTag	scaffold_4	scaffold_4	2842687	2844488	1801	2232.5	1	1	1	AL4G15620_AL27_v1_scaffold_4_copy_1	2522	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15620	1786	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	65	64	True	232
OG0000166	AL27_v1	AL27_v1	AL4G15660	scaffold_4_RagTag	scaffold_4	scaffold_4	2801558	2802712	1154	1842.5	1	2	2	AL4G15660_AL27_v1_scaffold_4_copy_2	1616	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15660	1474	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	66	65	True	111
OG0000166	AL27_v1	AL27_v1	AL4G18510	scaffold_4_RagTag	scaffold_4	scaffold_4	2821836	2823262	1426	2071.25	2	2	2	AL4G18510_AL27_v1_scaffold_4_copy_2	1997	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	2	67	66	True	158
OG0000166	AL27_v1	AL27_v1	AL4G18480	scaffold_4_RagTag	scaffold_4	scaffold_4	2826864	2828070	1206	1476.25	1	2	2	AL4G18480_AL27_v1_scaffold_4_copy_2	1689	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18480	1181	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	68	67	True	256
OG0000166	AL27_v1	AL27_v1	AL4G18490	scaffold_4_RagTag	scaffold_4	scaffold_4	5217498	5218240	742	888.75	1	1	1	AL4G18490_AL27_v1_scaffold_4_copy_1	1039	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18490	711	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	69	68	True	401
OG0000166	AL27_v1	AL27_v1	AL4G18500	scaffold_4_RagTag	scaffold_4	scaffold_4	5219124	5220147	1023	1281.25	1	1	1	AL4G18500_AL27_v1_scaffold_4_copy_1	1433	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18500	1025	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	70	69	True	411
OG0000166	AL27_v1	AL27_v1	AL4G18510	scaffold_4_RagTag	scaffold_4	scaffold_4	2801583	2802706	1123	2071.25	1	3	3	AL4G18510_AL27_v1_scaffold_4_copy_3	1573	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	71	70	True	159
OG0000166	AL27_v1	AL27_v1	AL4G18540	scaffold_4_RagTag	scaffold_4	scaffold_4	5233455	5236872	3417	6230.0	1	1	1	AL4G18540_AL27_v1_scaffold_4_copy_1	4784	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18540	4984	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	72	71	True	290
OG0000166	AL27_v1	AL27_v1	AL4G18550	scaffold_4_RagTag	scaffold_4	scaffold_4	5242177	5243600	1423	2356.25	1	1	1	AL4G18550_AL27_v1_scaffold_4_copy_1	1993	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18550	1885	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	73	72	True	309
OG0000166	AL27_v1	AL27_v1	AL4G18560	scaffold_4_RagTag	scaffold_4	scaffold_4	5244094	5246324	2230	2795.0	1	1	1	AL4G18560_AL27_v1_scaffold_4_copy_1	3123	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18560	2236	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	74	73	True	331
OG0000166	AL27_v1	AL27_v1	AL4G18570	scaffold_4_RagTag	scaffold_4	scaffold_4	5246826	5248125	1299	1907.5	1	1	1	AL4G18570_AL27_v1_scaffold_4_copy_1	1819	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18570	1526	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4_RagTag	1	75	74	True	353
OG0000166	ALR	ALR	AL4G14520	scaffold_4	scaffold_4	scaffold_4	2614523	2616269	1746	2118.75	1	1	1	AL4G14520_ALR_scaffold_4_copy_1	2445	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G14520	1695	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	76	75	True	4
OG0000166	ALR	ALR	AL4G15500	scaffold_4	scaffold_4	scaffold_4	3163571	3167770	4199	5256.25	1	1	1	AL4G15500_ALR_scaffold_4_copy_1	5879	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15500	4205	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	77	76	True	45
OG0000166	ALR	ALR	AL4G15530	scaffold_4	scaffold_4	scaffold_4	3183055	3184161	1106	2537.5	1	1	1	AL4G15530_ALR_scaffold_4_copy_1	1549	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15530	2030	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	78	77	True	66
OG0000166	ALR	ALR	AL4G15555	scaffold_4	scaffold_4	scaffold_4	3198407	3198979	572	1347.5	1	1	1	AL4G15555_ALR_scaffold_4_copy_1	801	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15555	1078	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	79	78	True	87
OG0000166	ALR	ALR	AL4G15660	scaffold_4	scaffold_4	scaffold_4	3266023	3267475	1452	1842.5	3	1	1	AL4G15660_ALR_scaffold_4_copy_1	2033	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15660	1474	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	3	80	79	True	112
OG0000166	ALR	ALR	AL4G15660	scaffold_4	scaffold_4	scaffold_4	3227927	3229145	1218	1842.5	2	2	2	AL4G15660_ALR_scaffold_4_copy_2	1706	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15660	1474	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	2	81	80	True	113
OG0000166	ALR	ALR	AL4G18510	scaffold_4	scaffold_4	scaffold_4	5834948	5836602	1654	2071.25	2	1	1	AL4G18510_ALR_scaffold_4_copy_1	2316	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18510	1657	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	2	82	81	True	160
OG0000166	ALR	ALR	AL4G15560	scaffold_4	scaffold_4	scaffold_4	3198444	3200128	1684	2531.25	1	1	1	AL4G15560_ALR_scaffold_4_copy_1	2358	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15560	2025	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	83	82	True	388
OG0000166	ALR	ALR	AL4G15600	scaffold_4	scaffold_4	scaffold_4	3235126	3236094	968	1238.75	1	1	1	AL4G15600_ALR_scaffold_4_copy_1	1356	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15600	991	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	84	83	True	211
OG0000166	ALR	ALR	AL4G18480	scaffold_4	scaffold_4	scaffold_4	5824534	5825737	1203	1476.25	2	1	1	AL4G18480_ALR_scaffold_4_copy_1	1685	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G18480	1181	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	2	85	84	True	257
OG0000166	ALR	ALR	AL4G15620	scaffold_4	scaffold_4	scaffold_4	3239078	3240877	1799	2232.5	1	1	1	AL4G15620_ALR_scaffold_4_copy_1	2519	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/sequences/OG0000166_all_genes_v1.fasta	AL4G15620	1786	/home/pkaru/hpc-project/CNV/ANN/231/AL/refseq/OG0000166.fasta	1	/home/pkaru/hpc-project/CNV/ANN/231/AL/blast1/dup_remd/OG0000166_pseu_dup_rem_v1.txt	strict_match	scaffold_4	1	86	85	True	233
