family_id	p_value	mean_sp1	mean_sp2	logFC	FDR	var_copy_AL	var_copy_AT	cv_AL	cv_AT	between_sig_fdr05	between_sig_p05	within_var_sp1	within_var_sp2
OG0000725	1.3119144790673e-33	0.992481203007519	4.76190476190476	1.53197970054646	5.04051352483754e-33	2.29047619047619	0.0075187969924812	0.317820704171393	0.0873678984444757	TRUE	TRUE	TRUE	TRUE
OG0000728	4.69569944168018e-15	4.47368421052632	2.28571428571429	-0.736305170698098	7.04354916252027e-15	0.314285714285714	0.342105263157894	0.245267710879357	0.130741828064076	TRUE	TRUE	TRUE	TRUE
OG0000731	2.08132259855843e-17	6.71428571428571	4.57142857142857	-0.46948528330122	3.67588426680883e-17	0.257142857142857	0.205627705627705	0.110926495933118	0.0675368805094903	TRUE	TRUE	TRUE	TRUE
OG0000736	6.32451844511199e-14	8.06015037593985	0.952380952380952	-2.21430041377681	8.60291639428276e-14	0.0476190476190477	1.85999088630668	0.229128784747792	0.169204638231502	TRUE	TRUE	TRUE	TRUE
OG0000739	1.27973868796177e-13	11.015037593985	6.9047619047619	-0.604047248858623	1.64860454508016e-13	0.0904761904761905	1.75734791524265	0.0435630667513207	0.120349112379482	TRUE	TRUE	TRUE	TRUE
OG0000761	0.130613648049051	5.33834586466165	5.38095238095238	0.0096653822381197	0.134926362843124	1.24761904761905	2.54374572795626	0.207578251556434	0.298765290210946	FALSE	FALSE	TRUE	TRUE
OG0000792	4.04774147125713e-35	1	2	0.584962500721156	3.05194454391829e-34	0	0	0	0	TRUE	TRUE	FALSE	FALSE
OG0000817	3.8035238346328e-18	0.75187969924812	8.28571428571429	2.40610918181776	7.0590823710558e-18	2.51428571428571	0.18796992481203	0.19137154380016	0.57662812973354	TRUE	TRUE	TRUE	TRUE
OG0000822	1.73921675633991e-32	1.98496240601504	8.0952380952381	1.60739864361522	6.0458487244197e-32	0.29047619047619	0.0149236728184096	0.0665772179619807	0.0615439793444477	TRUE	TRUE	TRUE	TRUE
OG0000846	0.000374699750298136	4	4.0952380952381	0.0272214687350242	0.000400289001538009	0.0904761904761905	0	0.0734493567318779	0	TRUE	TRUE	FALSE	TRUE
OG0000857	NA	2	2	0	NA	0	0	0	0	NA	NA	FALSE	FALSE
OG0000862	NA	0.827067669172932	NA	NA	NA	NA	0.144110275689223	NA	0.458993388982322	NA	NA	TRUE	NA
OG0000865	6.96299593412e-35	1	20.6190476190476	3.43423106451215	3.05194454391829e-34	50.447619047619	0	0.344470261956917	0	TRUE	TRUE	FALSE	TRUE
OG0000887	4.36804529264948e-30	0.992481203007519	3.28571428571429	1.10496955960154	1.21088850517751e-29	2.61428571428571	0.0075187969924812	0.492092480588553	0.0873678984444757	TRUE	TRUE	TRUE	TRUE
OG0000893	3.96799212319254e-24	0.902255639097744	8.42857142857143	2.30932805810773	8.53192816527448e-24	2.45714285714286	0.0888585099111416	0.185977853889426	0.330384685486541	TRUE	TRUE	TRUE	TRUE
OG0000907	3.11606308326371e-13	4.93984962406015	5.85714285714286	0.207181171100276	3.87737395019746e-13	1.22857142857143	0.0569605832763728	0.189240631622154	0.0483140545501682	TRUE	TRUE	TRUE	TRUE
OG0000913	7.72232444468045e-32	3.99248120300752	6.04761904761905	0.497378947004454	2.60182931290003e-31	1.04761904761905	0.0075187969924812	0.169245553229958	0.0217185736246154	TRUE	TRUE	TRUE	TRUE
OG0000929	6.66012618191942e-35	1	6.76190476190476	1.95641073145232	3.05194454391829e-34	1.89047619047619	0	0.203337067704241	0	TRUE	TRUE	FALSE	TRUE
OG0000949	8.79868375847887e-14	20.3082706766917	8.14285714285714	-1.22069652947443	1.16782529885265e-13	0.528571428571429	2.48758259284575	0.0892842852631542	0.0776632948291341	TRUE	TRUE	TRUE	TRUE
OG0000962	1.60621650101959e-28	4.96240601503759	3.95238095238095	-0.267772324840457	4.04323464049758e-28	0.0476190476190476	0.0516062884483939	0.0552117553609137	0.0457782322520857	TRUE	TRUE	TRUE	TRUE
OG0001007	6.92136311756057e-35	1	7	2	3.05194454391829e-34	10.9	0	0.471644971977691	0	TRUE	TRUE	FALSE	TRUE
OG0001019	8.27443239005966e-34	4.00751879699248	2	-0.739133430848916	3.55313861455503e-33	0	0.00751879699248118	0	0.021637078038782	TRUE	TRUE	TRUE	FALSE
OG0001038	5.62243986548516e-14	6.56390977443609	0.761904761904762	-2.10199621145415	7.69571456588281e-14	0.19047619047619	1.94474823422192	0.57282196186948	0.212456043835896	TRUE	TRUE	TRUE	TRUE
OG0001079	2.78379751620837e-05	0.646616541353383	1.42857142857143	0.560603295092752	3.03309281616733e-05	0.857142857142857	0.230234677603099	0.648074069840786	0.742059207551752	TRUE	TRUE	TRUE	TRUE
OG0001115	1.8813485144379e-31	3.97744360902256	7.14285714285714	0.71013012080111	6.05904889208677e-31	0.128571428571429	0.0222146274777854	0.0501996015920445	0.0374727431553732	TRUE	TRUE	TRUE	TRUE
OG0001127	7.66967013318936e-13	2.1203007518797	8.61904761904762	1.62420896923994	9.33143199538038e-13	6.64761904761905	0.394508999772158	0.299139512555051	0.296231331177969	TRUE	TRUE	TRUE	TRUE
OG0001132	6.96054020818142e-35	1	12.047619047619	2.70571466018177	3.05194454391829e-34	17.247619047619	0	0.344717514072198	0	TRUE	TRUE	FALSE	TRUE
OG0001135	2.33854119500113e-31	0.977443609022556	5.52380952380952	1.72207810639065	7.14724113327607e-31	1.06190476190476	0.0222146274777853	0.186553795641504	0.152485239455326	TRUE	TRUE	TRUE	TRUE
OG0001136	3.63804785325784e-05	4.90977443609023	5.23809523809524	0.0780025120012732	3.9442201973439e-05	1.09047619047619	0.0827067669172932	0.19935847524721	0.0585745528297252	TRUE	TRUE	TRUE	TRUE
OG0001139	5.67556753290624e-27	2.95488721804511	5.85714285714286	0.793971024872439	1.3365046125876e-26	1.62857142857143	0.0434039644565962	0.217880111552461	0.0705056288005676	TRUE	TRUE	TRUE	TRUE
OG0001188	2.26978208540335e-31	3	4.71428571428571	0.514573172829758	7.10117538147619e-31	0.614285714285714	0	0.166252929992063	0	TRUE	TRUE	FALSE	TRUE
OG0001196	4.81997084603559e-12	0.781954887218045	1.66666666666667	0.581576685881775	5.70580332584754e-12	0.233333333333333	0.171793119161541	0.289827534923789	0.530055303443542	TRUE	TRUE	TRUE	TRUE
OG0001202	0.705105380018603	3.99248120300752	4	0.00217109904162722	0.705105380018603	0	0.00751879699248118	0	0.0217185736246154	FALSE	FALSE	TRUE	FALSE
OG0001262	4.66757345357844e-35	3	6.9047619047619	0.982722008568164	3.05194454391829e-34	0.0904761904761905	0	0.0435630667513207	0	TRUE	TRUE	FALSE	TRUE
OG0001318	6.93113720928248e-35	1	11.2857142857143	2.61890983264449	3.05194454391829e-34	14.8142857142857	0	0.34104470167927	0	TRUE	TRUE	FALSE	TRUE
OG0001336	5.69780656865502e-35	3	4.52380952380952	0.465663572348812	3.05194454391829e-34	0.761904761904762	0	0.192950555577088	0	TRUE	TRUE	FALSE	TRUE
OG0001349	3.72202282848157e-27	5.93984962406015	2.80952380952381	-0.865293730035983	9.05692221597183e-27	0.161904761904762	0.0569605832763728	0.143217831690018	0.0401801694170386	TRUE	TRUE	TRUE	TRUE
OG0001363	1.02052407090383e-10	0.992481203007519	1.33333333333333	0.227826307387076	1.18880197621244e-10	0.233333333333333	0.00751879699248118	0.362284418654736	0.0873678984444756	TRUE	TRUE	TRUE	TRUE
OG0001392	5.66757905592556e-35	2	7.71428571428571	1.53841991478413	3.05194454391829e-34	0.214285714285714	0	0.0600068583185913	0	TRUE	TRUE	FALSE	TRUE
OG0001395	1.35085019228067e-29	1.96240601503759	3	0.433230616044813	3.69795240136833e-29	0	0.0364547732968786	0	0.0972945098527525	TRUE	TRUE	TRUE	FALSE
OG0001398	1.03118339548024e-07	0.165413533834586	0.857142857142857	0.67224282631044	1.14634093203134e-07	0.528571428571429	0.139097744360902	0.848200709999965	2.25470124095198	TRUE	TRUE	TRUE	TRUE
OG0001400	2.09780600907104e-15	4	3.28571428571429	-0.222392421336448	3.28156797133256e-15	1.71428571428571	0	0.398484843039638	0	TRUE	TRUE	FALSE	TRUE
OG0001401	4.95537960829443e-35	3	4.85714285714286	0.55019708256048	3.05194454391829e-34	0.128571428571429	0	0.0738229435177126	0	TRUE	TRUE	FALSE	TRUE
OG0001408	2.39592433287886e-28	1.99248120300752	4.47619047619048	0.871830443123156	5.96258441932353e-28	2.96190476190476	0.00751879699248118	0.38448286187148	0.0435191041308331	TRUE	TRUE	TRUE	TRUE
OG0001411	6.82676649006464e-35	1	4.9047619047619	1.56187888760812	3.05194454391829e-34	3.19047619047619	0	0.36417474434002	0	TRUE	TRUE	FALSE	TRUE
OG0001412	6.80992141451068e-35	1	7.42857142857143	2.07528812730424	3.05194454391829e-34	2.45714285714286	0	0.211013334220695	0	TRUE	TRUE	FALSE	TRUE
OG0001688	4.99221564074153e-19	6.86466165413534	1.61904761904762	-1.58634240999985	9.50691500280344e-19	0.247619047619048	0.239120528594212	0.307349423002662	0.0712343218977408	TRUE	TRUE	TRUE	TRUE
OG0001769	0.00126644817061328	2.99248120300752	2.76190476190476	-0.0858222899046215	0.00133986545586622	0.69047619047619	0.00751879699248118	0.300860833907158	0.0289762879263085	TRUE	TRUE	TRUE	TRUE
OG0001813	5.23247842123433e-35	2	5.76190476190476	1.17246719600477	3.05194454391829e-34	0.290476190476191	0	0.0935382401118738	0	TRUE	TRUE	FALSE	TRUE
OG0001820	3.6201533596162e-17	6.81203007518797	1	-1.96569750340302	6.34250868604758e-17	0	0.593187514240145	0	0.113062723803229	TRUE	TRUE	TRUE	FALSE
OG0001841	6.82435756851923e-35	2	6.57142857142857	1.33560303178444	3.05194454391829e-34	1.85714285714286	0	0.207378087264553	0	TRUE	TRUE	FALSE	TRUE
OG0001885	9.68595698432841e-29	6.93233082706767	1	-1.98774484809336	2.52526735662848e-28	0	0.109022556390977	0	0.047629815645437	TRUE	TRUE	TRUE	FALSE
OG0001893	0.164625964698173	0.909774436090226	0.80952380952381	-0.077792160606151	0.168472365742523	0.161904761904762	0.0827067669172931	0.497050121747708	0.316108950395128	FALSE	FALSE	TRUE	TRUE
OG0001901	6.25624059489072e-35	2	6.04761904761905	1.23217344212903	3.05194454391829e-34	0.447619047619047	0	0.110629220722416	0	TRUE	TRUE	FALSE	TRUE
OG0001911	3.82832718120085e-33	2	10	1.87446911791614	1.39733942113831e-32	7.1	0	0.266458251889485	0	TRUE	TRUE	FALSE	TRUE
OG0001918	1.65288676702338e-18	0.233082706766917	6.04761904761905	2.5148663737333	3.12053622394932e-18	0.547619047619047	0.180109364319891	0.122364332818268	1.82078259736361	TRUE	TRUE	TRUE	TRUE
OG0001923	5.72210157933766e-35	1	6	1.8073549220576	3.05194454391829e-34	0.3	0	0.0912870929175277	0	TRUE	TRUE	FALSE	TRUE
OG0001927	5.96568261005994e-13	1.93984962406015	4.14285714285714	0.806827717578546	7.33980051462431e-13	2.42857142857143	0.34483937115516	0.376162486711576	0.30271947199791	TRUE	TRUE	TRUE	TRUE
OG0001928	4.04774147125713e-35	4	5	0.263034405833794	3.05194454391829e-34	0	0	0	0	TRUE	TRUE	FALSE	FALSE
OG0001929	7.50607901656345e-16	2.80451127819549	9.57142857142857	1.47438730437823	1.21765281824252e-15	12.4571428571429	0.21907040328093	0.368750365771517	0.166891670990329	TRUE	TRUE	TRUE	TRUE
OG0002178	6.10534372022735e-35	1	5.04761904761905	1.59636726399341	3.05194454391829e-34	0.547619047619048	0	0.146606323282265	0	TRUE	TRUE	FALSE	TRUE
OG0002370	2.33384027052576e-16	2.90225563909774	5.14285714285714	0.654601539787803	3.93162322496262e-16	1.52857142857143	0.194919115971748	0.240402183593542	0.152121834045989	TRUE	TRUE	TRUE	TRUE
OG0002564	2.46497298459766e-16	1	0.523809523809524	-0.39231742277876	4.1208326994419e-16	0.261904761904762	0	0.977008420918394	0	TRUE	TRUE	FALSE	TRUE
OG0002742	9.7649929762082e-17	4.33082706766917	2.71428571428571	-0.521274585654838	1.69724877919809e-16	0.214285714285714	0.223057644110275	0.170545807852838	0.109053024029126	TRUE	TRUE	TRUE	TRUE
OG0002810	6.32521159620738e-35	2	4.95238095238095	0.988504361162171	3.05194454391829e-34	1.14761904761905	0	0.216314100189582	0	TRUE	TRUE	FALSE	TRUE
OG0002829	1.3868572314562e-20	1.87218045112782	1	-0.522146392534559	2.73623183503521e-20	0	0.233538391433128	0	0.258125812570009	TRUE	TRUE	TRUE	FALSE
OG0002867	6.10534372022735e-35	1	5.42857142857143	1.68449817427207	3.05194454391829e-34	0.757142857142857	0	0.160288866661485	0	TRUE	TRUE	FALSE	TRUE
OG0002883	2.88114169900846e-14	4.70676691729323	0.904761904761905	-1.58306296780567	4.10230450420725e-14	0.0904761904761905	7.43609022556392	0.332454983102184	0.579361501579628	TRUE	TRUE	TRUE	TRUE
OG0002891	0.000217145888303362	2.81954887218045	3.9047619047619	0.360780853133482	0.000233112497737433	2.59047619047619	0.421736158578264	0.412187905839563	0.230324847451453	TRUE	TRUE	TRUE	TRUE
OG0002892	1.45780691102126e-10	4.7593984962406	4.04761904761905	-0.190315114639329	1.68920483340559e-10	0.0476190476190476	0.199248120300751	0.0539126552347746	0.0937875189988244	TRUE	TRUE	TRUE	TRUE
OG0002893	6.00337005226233e-15	1.7218045112782	5.0952380952381	1.16311912563922	8.94379620030919e-15	1.19047619047619	0.399293688767374	0.214139051166161	0.366996887928554	TRUE	TRUE	TRUE	TRUE
OG0002919	1.98262475916792e-32	1.98496240601504	5.04761904761905	1.01865450235164	6.78429409777772e-32	0.947619047619047	0.0149236728184096	0.192854741264494	0.0615439793444478	TRUE	TRUE	TRUE	TRUE
OG0003409	6.30511183035403e-35	1	6	1.8073549220576	3.05194454391829e-34	4.6	0	0.35746017649212	0	TRUE	TRUE	FALSE	TRUE
OG0003680	NA	1	1	0	NA	0	0	0	0	NA	NA	FALSE	FALSE
OG0003687	8.14117339136214e-26	1.92481203007519	5.33333333333333	1.11462110323743	1.83805873475083e-25	1.03333333333333	0.0700615174299383	0.190599383524711	0.13751543447077	TRUE	TRUE	TRUE	TRUE
OG0003691	6.46081382935295e-35	1	4.28571428571429	1.40209844357135	3.05194454391829e-34	0.614285714285714	0	0.182878222991269	0	TRUE	TRUE	FALSE	TRUE
OG0003730	9.39819053975485e-32	1.98496240601504	1	-0.577712761641768	3.11849049728229e-31	0	0.0149236728184097	0	0.0615439793444479	TRUE	TRUE	TRUE	FALSE
OG0003767	6.37010142478763e-35	2	4.33333333333333	0.830074998557688	3.05194454391829e-34	0.633333333333333	0	0.183651329020205	0	TRUE	TRUE	FALSE	TRUE
OG0003807	4.04774147125713e-35	1	5	1.58496250072116	3.05194454391829e-34	0	0	0	0	TRUE	TRUE	FALSE	FALSE
OG0003808	1.5218809198267e-16	0.654135338345865	4.57142857142857	1.75197001878117	2.60384313626599e-16	0.957142857142858	0.227956254272044	0.214011170853299	0.729891228303915	TRUE	TRUE	TRUE	TRUE
OG0003820	5.2259614988798e-10	1.80451127819549	3.23809523809524	0.595666623433589	6.02360825397198e-10	2.29047619047619	0.173615857826384	0.467383388487342	0.230905934321859	TRUE	TRUE	TRUE	TRUE
OG0004081	5.92642260364734e-35	1	4.95238095238095	1.57346686188333	3.05194454391829e-34	0.347619047619048	0	0.119052285763702	0	TRUE	TRUE	FALSE	TRUE
OG0004132	4.95537960829443e-35	1	4.85714285714286	1.55019708256048	3.05194454391829e-34	0.128571428571429	0	0.0738229435177126	0	TRUE	TRUE	FALSE	TRUE
OG0004303	4.36323741834245e-35	2	3.95238095238095	0.723159794641176	3.05194454391829e-34	0.0476190476190476	0	0.0552117553609137	0	TRUE	TRUE	FALSE	TRUE
OG0004694	4.95537960829443e-35	1	5.14285714285714	1.61890983264449	3.05194454391829e-34	0.128571428571429	0	0.0697216688778396	0	TRUE	TRUE	FALSE	TRUE
OG0004872	1.658829050774e-15	1	3.28571428571429	1.09953567355091	2.63248958057613e-15	3.31428571428571	0	0.554070689463443	0	TRUE	TRUE	FALSE	TRUE
OG0005764	4.66757345357844e-35	1	3.9047619047619	1.29418310440446	3.05194454391829e-34	0.0904761904761905	0	0.0770322521822135	0	TRUE	TRUE	FALSE	TRUE
