family_id	assembly	assembly_short	scaffold	gene	copy	copy_rank	copy_id	copy_header	step2_status	step2_strand	step2_alignment_score	exo_score	exo_frameshift_ops	exo_strand	exon_count	predicted_cds_len	predicted_protein_len	ref_cds_len	ref_protein_len	protein_len_ratio	internal_stop_count	has_terminal_stop	starts_with_M	frameshift_like_gap_runs	prot_matches	prot_mismatches	prot_gap_columns	prot_percent_identity	prot_ref_coverage	prot_qry_coverage	prot_aligned_columns	structural_status	structural_reason	final_status	final_reason	protein_divergence	divergence_robust_z
OG0000040	BOR_v1	BOR_v1	scaffold_6_RagTag:0-24760478	AL6G19150	1		1	AL6G19150_BOR_v1_scaffold_6_copy_1	ok	+	3154.0	1990.0	0.0	+	1.0	1122.0	374.0	1122	374	1.0	0.0	True	True	0.0	373.0	1.0	0.0	99.733	100.0	100.0	374.0	U0	structurally_intact	U	reference_like_intact	0.2669999999999959	-0.6745
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G27430	1		1	AL8G27430_BOR_v1_scaffold_8_copy_1	ok	+	2894.0	1622.0	1.0	+	2.0	1009.0	336.0	1008	336	1.0	18.0	False	False	1.0	70.0	240.0	52.0	22.581	100.0	100.0	362.0	P	internal_stop	P	internal_stop		
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G27440	1		1	AL8G27440_BOR_v1_scaffold_8_copy_1	ok	+	2459.0	1839.0	0.0	+	1.0	1068.0	356.0	1068	356	1.0	0.0	True	False	0.0	344.0	12.0	0.0	96.629	100.0	100.0	356.0	U0	structurally_intact	U	reference_like_intact	3.370999999999995	0.3802273233166361
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G29750	1		1	AL8G29750_BOR_v1_scaffold_8_copy_1	ok	+	3510.0	1898.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	356.0	1.0	0.0	99.72	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.28000000000000114	
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G29760	1		1	AL8G29760_BOR_v1_scaffold_8_copy_1	ok	+	3151.0	1937.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	368.0	2.0	0.0	99.459	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.5409999999999968	2.02849629629632
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G29780	1		1	AL8G29780_BOR_v1_scaffold_8_copy_1	ok	+	2362.0	1582.0	0.0	+	2.0	1065.0	355.0	1050	350	1.0143	0.0	True	True	0.0	320.0	30.0	5.0	91.429	100.0	100.0	355.0	U0	structurally_intact	U	reference_like_intact	8.570999999999998	0.37867802303262493
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G29950	1		1	AL8G29950_BOR_v1_scaffold_8_copy_1	ok	+	3001.0	1853.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	352.0	5.0	0.0	98.599	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	1.4009999999999962	-0.6745
OG0000040	BOR_v1	BOR_v1	scaffold_8_RagTag:0-21093757	AL8G30820	1		1	AL8G30820_BOR_v1_scaffold_8_copy_1	ok	+	1707.0	1415.0	1.0	+	1.0	914.0	304.0	1011	337	0.9021	2.0	False	False	3.0	204.0	96.0	41.0	68.0	100.0	100.0	341.0	P	internal_stop	P	internal_stop		
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL236U10020	1		1	AL236U10020_F1-14_scaffold_8_copy_1	ok	+	1775.0	1175.0	0.0	-	1.0	687.0	229.0	690	230	0.9957	0.0	True	False	0.0	220.0	9.0	1.0	96.07	100.0	100.0	230.0	U0	structurally_intact	U	reference_like_intact	3.930000000000007	0.0
OG0000040	F1-14	F1-14	scaffold_2_RagTag	AL3G40910	1		1	AL3G40910_F1-14_scaffold_2_copy_1	ok	+	2440.0	1677.0	0.0	-	1.0	999.0	333.0	999	333	1.0	0.0	True	True	0.0	315.0	18.0	0.0	94.595	100.0	100.0	333.0	U0	structurally_intact	U	reference_like_intact	5.405000000000001	0.6745
OG0000040	F1-14	F1-14	scaffold_2_RagTag	AL628U10010	2		2	AL628U10010_F1-14_scaffold_2_copy_1	ok	-	2157.0	1613.0	1.0	-	1.0	976.0	325.0	972	324	1.0031	6.0	False	True	1.0	264.0	53.0	15.0	83.281	100.0	100.0	332.0	P	internal_stop	P	internal_stop		
OG0000040	F1-14	F1-14	scaffold_2_RagTag	AL628U10010	1		1	AL628U10010_F1-14_scaffold_2_copy_2	ok	-	2177.0	1638.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	307.0	17.0	0.0	94.753	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	5.247	0.6745
OG0000040	F1-14	F1-14	scaffold_6_RagTag	AL6G19150	1		1	AL6G19150_F1-14_scaffold_6_copy_1	ok	+	3166.0	1986.0	0.0	+	1.0	1122.0	374.0	1122	374	1.0	0.0	True	True	0.0	372.0	2.0	0.0	99.465	100.0	100.0	374.0	U0	structurally_intact	U	reference_like_intact	0.5349999999999966	0.0
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G27430	1		1	AL8G27430_F1-14_scaffold_8_copy_1	ok	+	801.0	426.0	1.0	+	2.0	304.0	101.0	1008	336	0.3006	4.0	False	False	1.0	50.0	51.0	235.0	49.505	100.0	100.0	336.0	P	internal_stop	P	internal_stop		
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G27440	1		1	AL8G27440_F1-14_scaffold_8_copy_1	ok	+	2438.0	1804.0	0.0	+	1.0	1068.0	356.0	1068	356	1.0	0.0	True	False	0.0	338.0	18.0	0.0	94.944	100.0	100.0	356.0	U0	structurally_intact	U	reference_like_intact	5.055999999999997	1.6451494156928224
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G29750	1		1	AL8G29750_F1-14_scaffold_8_copy_1	ok	+	3528.0	1902.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	357.0	0.0	0.0	100.0	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G29760	1		1	AL8G29760_F1-14_scaffold_8_copy_1	ok	+	3166.0	1954.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	370.0	0.0	0.0	100.0	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G29780	1		1	AL8G29780_F1-14_scaffold_8_copy_1	ok	+	2356.0	1559.0	0.0	+	2.0	1065.0	355.0	1050	350	1.0143	0.0	True	True	0.0	315.0	35.0	5.0	90.0	100.0	100.0	355.0	U0	structurally_intact	U	reference_like_intact	10.0	1.3036880998080567
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G29950	1		1	AL8G29950_F1-14_scaffold_8_copy_1	ok	+	3001.0	1853.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	352.0	5.0	0.0	98.599	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	1.4009999999999962	-0.6745
OG0000040	F1-14	F1-14	scaffold_8_RagTag	AL8G30820	1		1	AL8G30820_F1-14_scaffold_8_copy_1	ok	+	1698.0	1436.0	0.0	+	1.0	918.0	306.0	1011	337	0.908	0.0	True	False	2.0	279.0	23.0	39.0	92.384	100.0	100.0	341.0	P	frameshift_like_indel	P	frameshift_like_indel		
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL236U10020	1		1	AL236U10020_KN003hexa_v0_scaffold_8_copy_1	ok	+	1896.0	1222.0	0.0	-	1.0	687.0	229.0	690	230	0.9957	0.0	True	False	0.0	229.0	0.0	1.0	100.0	100.0	100.0	230.0	U0	structurally_intact	U	reference_like_intact	0.0	-2.0235000000000216
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL3G40910	1		1	AL3G40910_KN003hexa_v0_scaffold_3_copy_1	ok	+	2618.0	1771.0	0.0	-	1.0	999.0	333.0	999	333	1.0	0.0	True	True	0.0	332.0	1.0	0.0	99.7	100.0	100.0	333.0	U0	structurally_intact	U	reference_like_intact	0.29999999999999716	-1.6195189873417668
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL628U10010	2		2	AL628U10010_KN003hexa_v0_scaffold_3_copy_1	ok	+	2243.0	1728.0	0.0	+	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	323.0	1.0	0.0	99.691	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.3089999999999975	-1.1239238660907098
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_3_RagTag	AL628U10010	1		1	AL628U10010_KN003hexa_v0_scaffold_3_copy_2	ok	-	2243.0	1728.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	323.0	1.0	0.0	99.691	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.3089999999999975	-1.1239238660907098
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G27430	1		1	AL8G27430_KN003hexa_v0_scaffold_8_copy_1	ok	+	2966.0	1669.0	1.0	+	2.0	1009.0	336.0	1008	336	1.0	17.0	False	False	1.0	70.0	238.0	56.0	22.727	100.0	100.0	364.0	P	internal_stop	P	internal_stop		
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G27440	1		1	AL8G27440_KN003hexa_v0_scaffold_8_copy_1	ok	+	2537.0	1865.0	0.0	+	1.0	1068.0	356.0	1068	356	1.0	0.0	True	False	0.0	350.0	6.0	0.0	98.315	100.0	100.0	356.0	U0	structurally_intact	U	reference_like_intact	1.6850000000000023	-0.8854454646633272
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G28780	1		1	AL8G28780_KN003hexa_v0_scaffold_8_copy_1	ok	-	2785.0	1901.0	0.0	+	1.0	1086.0	362.0	1086	362	1.0	0.0	True	True	0.0	362.0	0.0	0.0	100.0	100.0	100.0	362.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745000000000001
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G29750	1		1	AL8G29750_KN003hexa_v0_scaffold_8_copy_1	ok	+	3558.0	1901.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	356.0	1.0	0.0	99.72	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.28000000000000114	
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G29760	1		1	AL8G29760_KN003hexa_v0_scaffold_8_copy_1	ok	+	3169.0	1950.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	369.0	1.0	0.0	99.73	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.269999999999996	0.6745
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G29920	1		1	AL8G29920_KN003hexa_v0_scaffold_8_copy_1	ok	+	3206.0	1928.0	0.0	+	2.0	1098.0	366.0	1098	366	1.0	0.0	True	True	0.0	366.0	0.0	0.0	100.0	100.0	100.0	366.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G29950	1		1	AL8G29950_KN003hexa_v0_scaffold_8_copy_1	ok	+	3414.0	1868.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	356.0	1.0	0.0	99.72	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.28000000000000114	-6.075317857142811
OG0000040	KN003hexa_v0	KN003hexa_v0	scaffold_8_RagTag	AL8G30820	1		1	AL8G30820_KN003hexa_v0_scaffold_8_copy_1	ok	+	2528.0	1779.0	0.0	+	2.0	1011.0	337.0	1011	337	1.0	0.0	True	True	0.0	337.0	0.0	0.0	100.0	100.0	100.0	337.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL236U10020	1		1	AL236U10020_KN005_v1_scaffold_8_copy_1	ok	+	1890.0	1214.0	0.0	-	1.0	687.0	229.0	690	230	0.9957	0.0	True	False	0.0	228.0	1.0	1.0	99.563	100.0	100.0	230.0	U0	structurally_intact	U	reference_like_intact	0.4369999999999976	-1.7984950381679599
OG0000040	KN005_v1	KN005_v1	scaffold_3_RagTag	AL3G40910	1		1	AL3G40910_KN005_v1_scaffold_3_copy_1	ok	+	2576.0	1771.0	0.0	-	1.0	999.0	333.0	999	333	1.0	0.0	True	True	0.0	332.0	1.0	0.0	99.7	100.0	100.0	333.0	U0	structurally_intact	U	reference_like_intact	0.29999999999999716	-1.6195189873417668
OG0000040	KN005_v1	KN005_v1	scaffold_3_RagTag	AL628U10010	2		2	AL628U10010_KN005_v1_scaffold_3_copy_1	ok	+	2197.0	1647.0	0.0	+	1.0	960.0	320.0	972	324	0.9877	0.0	True	True	0.0	317.0	3.0	4.0	99.062	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.9380000000000024	-0.8948415226781815
OG0000040	KN005_v1	KN005_v1	scaffold_3_RagTag	AL628U10010	1		1	AL628U10010_KN005_v1_scaffold_3_copy_2	ok	-	2243.0	1728.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	323.0	1.0	0.0	99.691	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.3089999999999975	-1.1239238660907098
OG0000040	KN005_v1	KN005_v1	scaffold_6_RagTag	AL6G19150	1		1	AL6G19150_KN005_v1_scaffold_6_copy_1	ok	+	3182.0	1962.0	1.0	+	1.0	1123.0	374.0	1122	374	1.0	14.0	False	True	1.0	216.0	147.0	22.0	59.504	100.0	100.0	385.0	P	internal_stop	P	internal_stop		
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G27430	1		1	AL8G27430_KN005_v1_scaffold_8_copy_1	ok	+	2966.0	1669.0	1.0	+	2.0	1009.0	336.0	1008	336	1.0	17.0	False	False	1.0	70.0	238.0	56.0	22.727	100.0	100.0	364.0	P	internal_stop	P	internal_stop		
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G27440	1		1	AL8G27440_KN005_v1_scaffold_8_copy_1	ok	+	2537.0	1865.0	0.0	+	1.0	1068.0	356.0	1068	356	1.0	0.0	True	False	0.0	350.0	6.0	0.0	98.315	100.0	100.0	356.0	U0	structurally_intact	U	reference_like_intact	1.6850000000000023	-0.8854454646633272
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G28780	1		1	AL8G28780_KN005_v1_scaffold_8_copy_1	ok	+	2783.0	1901.0	0.0	-	1.0	1086.0	362.0	1086	362	1.0	0.0	True	True	0.0	362.0	0.0	0.0	100.0	100.0	100.0	362.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745000000000001
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G29750	1		1	AL8G29750_KN005_v1_scaffold_8_copy_1	ok	+	3558.0	1902.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	357.0	0.0	0.0	100.0	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G29760	1		1	AL8G29760_KN005_v1_scaffold_8_copy_1	ok	+	3169.0	1950.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	369.0	1.0	0.0	99.73	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.269999999999996	0.6745
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G29780	1		1	AL8G29780_KN005_v1_scaffold_8_copy_1	ok	+	2747.0	1799.0	0.0	+	2.0	1050.0	350.0	1050	350	1.0	0.0	True	True	0.0	350.0	0.0	0.0	100.0	100.0	100.0	350.0	U0	structurally_intact	U	reference_like_intact	0.0	-5.169440499040301
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G29920	1		1	AL8G29920_KN005_v1_scaffold_8_copy_1	ok	+	3059.0	1720.0	0.0	+	2.0	990.0	330.0	1098	366	0.9016	0.0	False	True	2.0	325.0	5.0	36.0	98.485	100.0	100.0	366.0	P	frameshift_like_indel	P	frameshift_like_indel		
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G29950	1		1	AL8G29950_KN005_v1_scaffold_8_copy_1	ok	+	2922.0	1847.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	351.0	6.0	0.0	98.319	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	1.6809999999999974	0.6745
OG0000040	KN005_v1	KN005_v1	scaffold_8_RagTag	AL8G30820	1		1	AL8G30820_KN005_v1_scaffold_8_copy_1	ok	+	2491.0	1688.0	1.0	+	2.0	1006.0	335.0	1011	337	0.9941	16.0	False	True	1.0	135.0	177.0	48.0	43.269	100.0	100.0	360.0	P	internal_stop	P	internal_stop		
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL236U10020	1		1	AL236U10020_KN006_v1_scaffold_8_copy_1	ok	+	1465.0	1219.0	0.0	-	1.0	687.0	229.0	690	230	0.9957	0.0	True	False	0.0	228.0	1.0	1.0	99.563	100.0	100.0	230.0	U0	structurally_intact	U	reference_like_intact	0.4369999999999976	-1.7984950381679599
OG0000040	KN006_v1	KN006_v1	scaffold_3_RagTag	AL3G40910	1		1	AL3G40910_KN006_v1_scaffold_3_copy_1	ok	+	2612.0	1750.0	0.0	-	1.0	999.0	333.0	999	333	1.0	0.0	True	True	0.0	330.0	3.0	0.0	99.099	100.0	100.0	333.0	U0	structurally_intact	U	reference_like_intact	0.9009999999999962	-1.3494493670886034
OG0000040	KN006_v1	KN006_v1	scaffold_3_RagTag	AL628U10010	2		2	AL628U10010_KN006_v1_scaffold_3_copy_1	ok	-	2243.0	1733.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	324.0	0.0	0.0	100.0	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.0	-1.2364619330453523
OG0000040	KN006_v1	KN006_v1	scaffold_3_RagTag	AL628U10010	1		1	AL628U10010_KN006_v1_scaffold_3_copy_2	ok	-	2237.0	1707.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	321.0	3.0	0.0	99.074	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.9260000000000019	-0.8992119330453523
OG0000040	KN006_v1	KN006_v1	scaffold_6_RagTag	AL6G19150	1		1	AL6G19150_KN006_v1_scaffold_6_copy_1	ok	+	3182.0	1962.0	1.0	+	1.0	1123.0	374.0	1122	374	1.0	14.0	False	True	1.0	216.0	147.0	22.0	59.504	100.0	100.0	385.0	P	internal_stop	P	internal_stop		
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G27430	1		1	AL8G27430_KN006_v1_scaffold_8_copy_1	ok	+	2978.0	1715.0	1.0	+	2.0	1009.0	336.0	1008	336	1.0	18.0	False	False	1.0	76.0	232.0	56.0	24.675	100.0	100.0	364.0	P	internal_stop	P	internal_stop		
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G27440	1		1	AL8G27440_KN006_v1_scaffold_8_copy_1	ok	+	2540.0	1865.0	0.0	+	1.0	1068.0	356.0	1068	356	1.0	0.0	True	False	0.0	350.0	6.0	0.0	98.315	100.0	100.0	356.0	U0	structurally_intact	U	reference_like_intact	1.6850000000000023	-0.8854454646633272
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G28780	1		1	AL8G28780_KN006_v1_scaffold_8_copy_1	ok	+	2784.0	1901.0	0.0	-	1.0	1086.0	362.0	1086	362	1.0	0.0	True	True	0.0	362.0	0.0	0.0	100.0	100.0	100.0	362.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745000000000001
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G29750	1		1	AL8G29750_KN006_v1_scaffold_8_copy_1	ok	+	3554.0	1884.0	0.0	+	1.0	1074.0	358.0	1071	357	1.0028	0.0	True	True	0.0	357.0	0.0	1.0	100.0	100.0	100.0	358.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G29760	1		1	AL8G29760_KN006_v1_scaffold_8_copy_1	ok	+	3160.0	1948.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	368.0	2.0	0.0	99.459	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.5409999999999968	2.02849629629632
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G29920	1		1	AL8G29920_KN006_v1_scaffold_8_copy_1	ok	+	3206.0	1928.0	0.0	+	2.0	1098.0	366.0	1098	366	1.0	0.0	True	True	0.0	366.0	0.0	0.0	100.0	100.0	100.0	366.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G29950	1		1	AL8G29950_KN006_v1_scaffold_8_copy_1	ok	+	3414.0	1868.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	356.0	1.0	0.0	99.72	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.28000000000000114	-6.075317857142811
OG0000040	KN006_v1	KN006_v1	scaffold_8_RagTag	AL8G30820	1		1	AL8G30820_KN006_v1_scaffold_8_copy_1	ok	+	2525.0	1779.0	0.0	+	2.0	1011.0	337.0	1011	337	1.0	0.0	True	True	0.0	337.0	0.0	0.0	100.0	100.0	100.0	337.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL236U10020	1		1	AL236U10020_MN47_mabs_v3_scaffold_8_copy_1	ok	+	1893.0	1214.0	0.0	-	1.0	687.0	229.0	690	230	0.9957	0.0	True	False	0.0	228.0	1.0	1.0	99.563	100.0	100.0	230.0	U0	structurally_intact	U	reference_like_intact	0.4369999999999976	-1.7984950381679599
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_2_RagTag	AL2G24370	1		1	AL2G24370_MN47_mabs_v3_scaffold_2_copy_1	ok	+	9032.0	1925.0	0.0	-	1.0	1110.0	370.0	1629	543	0.6814	21.0	False	False	0.0	370.0	0.0	173.0	100.0	100.0	100.0	543.0	P	internal_stop	P	internal_stop		
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_3_RagTag	AL3G40910	1		1	AL3G40910_MN47_mabs_v3_scaffold_3_copy_1	ok	+	2593.0	1769.0	0.0	-	1.0	999.0	333.0	999	333	1.0	0.0	True	True	0.0	332.0	1.0	0.0	99.7	100.0	100.0	333.0	U0	structurally_intact	U	reference_like_intact	0.29999999999999716	-1.6195189873417668
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_3_RagTag	AL628U10010	2		2	AL628U10010_MN47_mabs_v3_scaffold_3_copy_1	ok	-	2246.0	1733.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	324.0	0.0	0.0	100.0	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.0	-1.2364619330453523
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_3_RagTag	AL628U10010	1		1	AL628U10010_MN47_mabs_v3_scaffold_3_copy_2	ok	-	2258.0	1733.0	0.0	-	1.0	972.0	324.0	972	324	1.0	0.0	True	True	0.0	324.0	0.0	0.0	100.0	100.0	100.0	324.0	U0	structurally_intact	U	reference_like_intact	0.0	-1.2364619330453523
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_6_RagTag	AL6G19150	1		1	AL6G19150_MN47_mabs_v3_scaffold_6_copy_1	ok	+	3042.0	1929.0	1.0	+	1.0	1114.0	371.0	1122	374	0.992	14.0	False	True	3.0	216.0	147.0	19.0	59.504	100.0	100.0	382.0	P	internal_stop	P	internal_stop		
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G27430	1		1	AL8G27430_MN47_mabs_v3_scaffold_8_copy_1	ok	+	1969.0	1553.0	0.0	+	2.0	993.0	331.0	1008	336	0.9851	0.0	False	False	0.0	299.0	32.0	5.0	90.332	100.0	100.0	336.0	U0	structurally_intact	U	reference_like_intact	9.668000000000006	
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G27440	1		1	AL8G27440_MN47_mabs_v3_scaffold_8_copy_1	ok	+	2268.0	1422.0	0.0	+	1.0	822.0	274.0	1068	356	0.7697	0.0	True	False	0.0	266.0	8.0	82.0	97.08	100.0	100.0	356.0	U0	structurally_intact	F	protein_length_shift	2.9200000000000017	0.04166360601001834
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G28780	1		1	AL8G28780_MN47_mabs_v3_scaffold_8_copy_1	ok	+	2790.0	1901.0	0.0	-	1.0	1086.0	362.0	1086	362	1.0	0.0	True	True	0.0	362.0	0.0	0.0	100.0	100.0	100.0	362.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745000000000001
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G29750	1		1	AL8G29750_MN47_mabs_v3_scaffold_8_copy_1	ok	+	3564.0	1902.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	357.0	0.0	0.0	100.0	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G29760	1		1	AL8G29760_MN47_mabs_v3_scaffold_8_copy_1	ok	+	3172.0	1954.0	0.0	+	1.0	1110.0	370.0	1110	370	1.0	0.0	True	True	0.0	370.0	0.0	0.0	100.0	100.0	100.0	370.0	U0	structurally_intact	U	reference_like_intact	0.0	-0.6745
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G29780	1		1	AL8G29780_MN47_mabs_v3_scaffold_8_copy_1	ok	+	2750.0	1799.0	0.0	+	2.0	1050.0	350.0	1050	350	1.0	0.0	True	True	0.0	350.0	0.0	0.0	100.0	100.0	100.0	350.0	U0	structurally_intact	U	reference_like_intact	0.0	-5.169440499040301
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G29920	1		1	AL8G29920_MN47_mabs_v3_scaffold_8_copy_1	ok	+	3203.0	1928.0	0.0	+	2.0	1098.0	366.0	1098	366	1.0	0.0	True	True	0.0	366.0	0.0	0.0	100.0	100.0	100.0	366.0	U0	structurally_intact	U	reference_like_intact	0.0	
OG0000040	MN47_mabs_v3	MN47_mabs_v3	scaffold_8_RagTag	AL8G29950	1		1	AL8G29950_MN47_mabs_v3_scaffold_8_copy_1	ok	+	3420.0	1871.0	0.0	+	1.0	1071.0	357.0	1071	357	1.0	0.0	True	True	0.0	357.0	0.0	0.0	100.0	100.0	100.0	357.0	U0	structurally_intact	U	reference_like_intact	0.0	-7.424317857142811
